Recall,NFS,SU,MacroF1,Acc
-0.99879808,0.34848485,-0.64503853,-0.99842061,-0.99851013
-0.99879808,0.51515152,-0.86471996,-0.99842061,-0.99851013
-1.,0.46212121,-0.80579626,-1.,-1.
-0.99879808,0.41666667,-0.7497996,-0.99842061,-0.99851013
-0.99879808,0.40151515,-0.72637616,-0.99842061,-0.99851013
-0.99879808,0.41666667,-0.7497996,-0.99842061,-0.99851013
-0.99903846,0.47727273,-0.83381363,-0.9987363,-0.9988081
-1.,0.29545455,-0.56151399,-1.,-1.
-1.,0.40151515,-0.72637616,-1.,-1.
-1.,0.34848485,-0.64503853,-1.,-1.
-0.99864661,0.46212121,-0.81072165,-0.99842013,-0.99851013
-0.99831731,0.46969697,-0.82232929,-0.99778951,-0.99791418
-0.99879808,0.42424242,-0.76003826,-0.99842061,-0.99851013
-1.,0.18939394,-0.37884268,-1.,-1.
-0.99951923,0.48484848,-0.84985971,-0.99936796,-0.99940405
-0.99951923,0.47727273,-0.84104304,-0.99936796,-0.99940405
-0.99879808,0.45454545,-0.8034161,-0.99842061,-0.99851013
-0.99975962,0.43939394,-0.78475917,-0.99968393,-0.99970203
-0.99903846,0.53030303,-0.89151499,-0.9987363,-0.9988081
-0.99975962,0.4469697,-0.79650866,-0.99968393,-0.99970203
-0.99960815,0.51515152,-0.86471996,-0.99968384,-0.99970203
-0.99951923,0.46969697,-0.82790266,-0.99936796,-0.99940405
-0.99975962,0.42424242,-0.7618045,-0.99968393,-0.99970203
-0.99879808,0.46212121,-0.80579626,-0.99842061,-0.99851013
-0.99840623,0.40909091,-0.73812671,-0.99810444,-0.99821216
-0.99903846,0.40151515,-0.72681079,-0.9987363,-0.9988081
-0.99903846,0.50757576,-0.87820875,-0.9987363,-0.9988081
-0.99840623,0.5,-0.86874044,-0.99810444,-0.99821216
-0.99975962,0.46212121,-0.81808419,-0.99968393,-0.99970203
-0.99975962,0.50757576,-0.87820875,-0.99968393,-0.99970203
\,n
-1.,0.21212121,-0.42616457,-1.,-1.
-0.99927885,0.54545455,-0.91315989,-0.99905208,-0.99910608
-0.99960815,0.47727273,-0.83811077,-0.99968384,-0.99970203
-0.99960815,0.15151515,-0.29595588,-0.99968384,-0.99970203
-0.99936777,0.56060606,-0.91315989,-0.99936777,-0.99940405
-0.99777399,0.18181818,-0.37726007,-0.99747259,-0.99761621
-0.99951923,0.17424242,-0.34359243,-0.99936796,-0.99940405
-0.99975962,0.40909091,-0.73924371,-0.99968393,-0.99970203
-0.99975962,0.43181818,-0.7748531,-0.99968393,-0.99970203
-0.99849515,0.37121212,-0.68210816,-0.99841965,-0.99851013
-0.99975962,0.49242424,-0.8619131,-0.99968393,-0.99970203
-0.99975962,0.20454545,-0.39331189,-0.99968393,-0.99970203
-0.99840623,0.5530303,-0.90141146,-0.99810444,-0.99821216
-0.99840623,0.21212121,-0.42855994,-0.99810444,-0.99821216
-0.99879808,0.56060606,-0.90990657,-0.99842061,-0.99851013
-0.99762253,0.48484848,-0.8518876,-0.99747183,-0.99761621
-0.99936777,0.16666667,-0.3229663,-0.99936777,-0.99940405
-0.99825476,0.38636364,-0.70527778,-0.99810387,-0.99821216
-0.99960815,0.38636364,-0.70496339,-0.99968384,-0.99970203
-0.99951923,0.18939394,-0.37156615,-0.99936796,-0.99940405
-1.,0.18939394,-0.3669801,-1.,-1.
-0.998887,0.5,-0.8464128,-0.99873591,-0.9988081
-0.99816584,0.39393939,-0.71714235,-0.99778885,-0.99791418
-0.99951923,0.52272727,-0.88991526,-0.99936796,-0.99940405
-0.99849515,0.1969697,-0.39895061,-0.99841965,-0.99851013
-0.99840623,0.20454545,-0.41589334,-0.99810444,-0.99821216
-0.99912738,0.38636364,-0.70536786,-0.99905179,-0.99910608
-0.99714176,0.37121212,-0.68164911,-0.99684074,-0.99702026
-0.99975962,0.56060606,-0.91315989,-0.99968393,-0.99970203
-0.99840623,0.50757576,-0.88516883,-0.99810444,-0.99821216
-0.99960815,0.25757576,-0.50637326,-0.99968384,-0.99970203
-0.99912738,0.15909091,-0.31135297,-0.99905179,-0.99910608
-1.,0.31060606,-0.5881499,-1.,-1.
-1.,0.3030303,-0.57417514,-1.,-1.
-1.,0.33333333,-0.62347282,-1.,-1.
-1.,0.24242424,-0.47946716,-1.,-1.
-0.99960815,0.34090909,-0.63535305,-0.99968384,-0.99970203
-0.99960815,0.28787879,-0.55316297,-0.99968384,-0.99970203
-0.99975962,0.4469697,-0.79629296,-0.99968393,-0.99970203
-0.99975962,0.46969697,-0.83009928,-0.99968393,-0.99970203
-0.99960815,0.21969697,-0.44311143,-0.99968384,-0.99970203
-0.99951923,0.5,-0.87379333,-0.99936796,-0.99940405
-0.99951923,0.51515152,-0.89691726,-0.99936796,-0.99940405
-0.99879808,0.40909091,-0.73779258,-0.99842061,-0.99851013
-0.99951923,0.22727273,-0.45397219,-0.99936796,-0.99940405
-1.,0.25,-0.49039386,-1.,-1.
-0.99903846,0.53030303,-0.90137362,-0.9987363,-0.9988081
-0.99951923,0.54545455,-0.91270558,-0.99936796,-0.99940405
-1.,0.18181818,-0.3555945,-1.,-1.
-0.99864661,0.43939394,-0.78673334,-0.99842013,-0.99851013
-0.99960815,0.23484848,-0.46681937,-0.99968384,-0.99970203
-0.99960815,0.23484848,-0.46681937,-0.99968384,-0.99970203
-0.99975962,0.42424242,-0.76335218,-0.99968393,-0.99970203
-0.99951923,0.18939394,-0.36870448,-0.99936796,-0.99940405
-0.99816584,0.1969697,-0.40176928,-0.99778885,-0.99791418
-0.99855769,0.46212121,-0.81820662,-0.99810501,-0.99821216
-1.,0.43939394,-0.78103498,-1.,-1.
-1.,0.31818182,-0.59997606,-1.,-1.
-0.99960815,0.26515152,-0.51784006,-0.99968384,-0.99970203
-0.99960815,0.27272727,-0.52965861,-0.99968384,-0.99970203
-1.,0.28030303,-0.54141454,-1.,-1.
-0.99960815,0.27272727,-0.52965861,-0.99968384,-0.99970203
-0.99960815,0.28030303,-0.54141454,-0.99968384,-0.99970203
-0.99960815,0.32575758,-0.61172438,-0.99968384,-0.99970203
-0.99960815,0.31818182,-0.59997606,-0.99968384,-0.99970203
-1.,0.32575758,-0.61172438,-1.,-1.
-0.99951923,0.16666667,-0.33184411,-0.99936796,-0.99940405
-0.99951923,0.40151515,-0.72830119,-0.99936796,-0.99940405
-0.99960815,0.34848485,-0.64693172,-0.99968384,-0.99970203
-1.,0.35606061,-0.65854505,-1.,-1.
-1.,0.34848485,-0.64693172,-1.,-1.
-0.99801438,0.17424242,-0.33459946,-0.99778818,-0.99791418
-0.99960815,0.26515152,-0.51784006,-0.99968384,-0.99970203
-0.99879808,0.42424242,-0.75871083,-0.99842061,-0.99851013
-0.99960815,0.18939394,-0.35762018,-0.99968384,-0.99970203
-0.99975962,0.51515152,-0.88259085,-0.99968393,-0.99970203
-0.99936777,0.50757576,-0.86834172,-0.99936777,-0.99940405
-0.99960815,0.36363636,-0.6697176,-0.99968384,-0.99970203
-0.99855769,0.46212121,-0.81803492,-0.99810501,-0.99821216
-1.,0.29545455,-0.56443796,-1.,-1.
-0.99975962,0.45454545,-0.80658721,-0.99968393,-0.99970203
-0.99960815,0.37878788,-0.69146679,-0.99968384,-0.99970203
-0.99960815,0.35606061,-0.65854505,-0.99968384,-0.99970203
-0.99960815,0.40151515,-0.72486876,-0.99968384,-0.99970203
-0.99960815,0.25,-0.49039386,-0.99968384,-0.99970203
-0.99975962,0.22727273,-0.44620994,-0.99968393,-0.99970203
-1.,0.46212121,-0.81453475,-1.,-1.
-0.99903846,0.41666667,-0.75194096,-0.9987363,-0.9988081
-0.99897592,0.20454545,-0.38666861,-0.99905151,-0.99910608
-0.99936777,0.36363636,-0.66988453,-0.99936777,-0.99940405
-1.,0.29545455,-0.56443796,-1.,-1.
-0.99840623,0.4469697,-0.79416126,-0.99810444,-0.99821216
-0.99840623,0.40909091,-0.73648208,-0.99810444,-0.99821216
-0.99879808,0.47727273,-0.84055869,-0.99842061,-0.99851013
-0.99975962,0.45454545,-0.80753935,-0.99968393,-0.99970203
-0.99927885,0.52272727,-0.89433077,-0.99905208,-0.99910608
-0.99777399,0.18939394,-0.38990786,-0.99747259,-0.99761621
-0.9992163,0.1969697,-0.37491268,-0.99936757,-0.99940405
-0.99975962,0.48484848,-0.85183632,-0.99968393,-0.99970203
-0.99951923,0.49242424,-0.86189046,-0.99936796,-0.99940405
-0.99960815,0.41666667,-0.74823052,-0.99968384,-0.99970203
-1.,0.43181818,-0.77124313,-1.,-1.
-0.998887,0.20454545,-0.41113949,-0.99873591,-0.9988081
-0.99960815,0.39393939,-0.71448515,-0.99968384,-0.99970203
-0.99960815,0.37121212,-0.67951459,-0.99968384,-0.99970203
-0.99840623,0.37878788,-0.69328098,-0.99810444,-0.99821216
-0.99936777,0.37878788,-0.69328098,-0.99936777,-0.99940405
-0.99855769,0.53030303,-0.90137362,-0.99810501,-0.99821216
-0.99975962,0.5,-0.85659328,-0.99968393,-0.99970203
-1.,0.37121212,-0.67951459,-1.,-1.
-1.,0.1969697,-0.38004236,-1.,-1.
-0.99960815,0.39393939,-0.71448515,-0.99968384,-0.99970203
-1.,0.17424242,-0.34340562,-1.,-1.
-0.99879808,0.41666667,-0.74823052,-0.99842061,-0.99851013
-0.99879808,0.47727273,-0.83811077,-0.99842061,-0.99851013
-1.,0.43181818,-0.77124313,-1.,-1.
-0.99840623,0.5,-0.8732886,-0.99810444,-0.99821216
-0.99960815,0.31818182,-0.59997606,-0.99968384,-0.99970203
-1.,0.27272727,-0.52965861,-1.,-1.
-1.,0.28030303,-0.54141454,-1.,-1.
\,n
-0.99816584,0.14393939,-0.28906419,-0.99778885,-0.99791418
-1.,0.57575758,-0.94242106,-1.,-1.
-0.99975962,0.58333333,-0.95416838,-0.99968393,-0.99970203
-0.99638443,0.41666667,-0.74998214,-0.99683594,-0.99702026
-0.99596621,0.31818182,-0.59978601,-0.9958911,-0.99612634
-0.99912738,0.40909091,-0.73939553,-0.99905179,-0.99910608
-0.99681245,0.1969697,-0.40354856,-0.99621116,-0.99642431
-0.99951923,0.53787879,-0.92182365,-0.99936796,-0.99940405
-0.99960815,0.38636364,-0.7041695,-0.99968384,-0.99970203
-0.99975962,0.46969697,-0.82903327,-0.99968393,-0.99970203
-0.998887,0.15151515,-0.32161527,-0.99873591,-0.9988081
-0.99951923,0.51515152,-0.89268278,-0.99936796,-0.99940405
-0.99927885,0.18181818,-0.3772771,-0.99905208,-0.99910608
-1.,0.18939394,-0.38987372,-1.,-1.
-0.99768507,0.18939394,-0.39154047,-0.99715795,-0.99731824
-0.99936777,0.49242424,-0.8611765,-0.99936777,-0.99940405
-0.9954229,0.37878788,-0.69377199,-0.99557302,-0.99582837
-0.99705284,0.21212121,-0.42761854,-0.99652638,-0.99672229
-0.99744469,0.21969697,-0.43985627,-0.99684264,-0.99702026
-0.99624277,0.20454545,-0.41863941,-0.99526749,-0.99553039
-0.99768507,0.17424242,-0.36615503,-0.99715795,-0.99731824
-0.998887,0.15909091,-0.33336359,-0.99873591,-0.9988081
-1.,0.22727273,-0.45637358,-1.,-1.
-1.,0.27272727,-0.52693938,-1.,-1.
-0.99960815,0.34090909,-0.63370687,-0.99968384,-0.99970203
-0.99960815,0.28030303,-0.53934236,-0.99968384,-0.99970203
-0.99936777,0.40909091,-0.73789114,-0.99936777,-0.99940405
-0.99960815,0.28787879,-0.55118168,-0.99968384,-0.99970203
-1.,0.34848485,-0.64520229,-1.,-1.
-0.99951923,0.5530303,-0.94453295,-0.99936796,-0.99940405
-1.,0.26515152,-0.51414312,-1.,-1.
-0.99960815,0.31060606,-0.58681126,-0.99968384,-0.99970203
-1.,0.25757576,-0.50381958,-1.,-1.
-1.,0.23484848,-0.4681219,-1.,-1.
-1.,0.56818182,-0.93143548,-1.,-1.
-0.99975962,0.52272727,-0.90277556,-0.99968393,-0.99970203
-0.99629551,0.35606061,-0.65863206,-0.99652113,-0.99672229
-0.99903846,0.53030303,-0.9138309,-0.9987363,-0.9988081
-0.99840623,0.39393939,-0.71591682,-0.99810444,-0.99821216
-0.99879808,0.53787879,-0.92437103,-0.99842061,-0.99851013
-0.99951923,0.37878788,-0.69247345,-0.99936796,-0.99940405
-0.99864661,0.45454545,-0.80684459,-0.99842013,-0.99851013
-0.99936777,0.43939394,-0.78378752,-0.99936777,-0.99940405
-0.99638443,0.35606061,-0.65868459,-0.99683594,-0.99702026
-0.99975962,0.48484848,-0.85163581,-0.99968393,-0.99970203
-0.99975962,0.39393939,-0.71600386,-0.99968393,-0.99970203
-0.99936777,0.49242424,-0.86011711,-0.99936777,-0.99940405
-1.,0.20454545,-0.4173944,-1.,-1.
-0.99960815,0.35606061,-0.65720323,-0.99968384,-0.99970203
-0.99753361,0.33333333,-0.62082043,-0.99715709,-0.99731824
-1.,0.25,-0.49177577,-1.,-1.
-1.,0.24242424,-0.47845859,-1.,-1.
-0.99960815,0.31818182,-0.59850853,-0.99968384,-0.99970203
-0.99768507,0.16666667,-0.35358663,-0.99715795,-0.99731824
-1.,0.3030303,-0.57496066,-1.,-1.
-1.,0.21969697,-0.43965526,-1.,-1.
-0.99960815,0.50757576,-0.88193693,-0.99968384,-0.99970203
-0.99975962,0.4469697,-0.79482081,-0.99968393,-0.99970203
-1.,0.29545455,-0.56291684,-1.,-1.
-1.,0.25,-0.49177577,-1.,-1.
-1.,0.45454545,-0.80591881,-1.,-1.
-0.99738214,0.3030303,-0.57572566,-0.99715624,-0.99731824
-0.99960815,0.29545455,-0.56291684,-0.99968384,-0.99970203
-0.99960815,0.37121212,-0.68077783,-0.99968384,-0.99970203
-0.99951923,0.5,-0.87184083,-0.99936796,-0.99940405
-0.99975962,0.54545455,-0.93354738,-0.99968393,-0.99970203
-0.99951923,0.42424242,-0.76101159,-0.99936796,-0.99940405
-0.99960815,0.42424242,-0.76012398,-0.99968384,-0.99970203
-1.,0.5,-0.87062032,-1.,-1.
-0.99960815,0.33333333,-0.62037547,-0.99968384,-0.99970203
-0.99975962,0.46212121,-0.81869273,-0.99968393,-0.99970203
-0.99960815,0.32575758,-0.61025696,-0.99968384,-0.99970203
-0.99960815,0.46212121,-0.8168469,-0.99968384,-0.99970203
-0.99960815,0.46969697,-0.82785281,-0.99968384,-0.99970203
-1.,0.24242424,-0.47845859,-1.,-1.
-0.99960815,0.37121212,-0.68077783,-0.99968384,-0.99970203
-0.99960815,0.32575758,-0.61025696,-0.99968384,-0.99970203
-0.99960815,0.47727273,-0.83872262,-0.99968384,-0.99970203
-0.99903846,0.47727273,-0.8410524,-0.9987363,-0.9988081
-0.99927885,0.18939394,-0.3907823,-0.99905208,-0.99910608
-1.,0.21212121,-0.42758387,-1.,-1.
-1.,0.57575758,-0.94242106,-1.,-1.
-1.,0.49242424,-0.85966979,-1.,-1.
-0.99960815,0.48484848,-0.8487417,-0.99968384,-0.99970203
-0.99605513,0.36363636,-0.67051229,-0.99620544,-0.99642431
-0.99927885,0.16666667,-0.35294495,-0.99905208,-0.99910608
-0.99960815,0.54545455,-0.92080556,-0.99968384,-0.99970203
-0.99975962,0.50757576,-0.88407575,-0.99968393,-0.99970203
-0.99629551,0.36363636,-0.67051229,-0.99652113,-0.99672229
-1.,0.51515152,-0.88962857,-1.,-1.
-0.99975962,0.40151515,-0.7276718,-0.99968393,-0.99970203
-0.99960815,0.40151515,-0.72521198,-0.99968384,-0.99970203
-0.99903846,0.42424242,-0.76072301,-0.9987363,-0.9988081
-0.99960815,0.39393939,-0.71440385,-0.99968384,-0.99970203
-0.99960815,0.36363636,-0.6690294,-0.99968384,-0.99970203
-0.99768507,0.16666667,-0.35358663,-0.99715795,-0.99731824
-1.,0.4469697,-0.79384668,-1.,-1.
-1.,0.18939394,-0.38987372,-1.,-1.
-0.99864661,0.16666667,-0.35294495,-0.99842013,-0.99851013
-0.99960815,0.43939394,-0.78335792,-0.99968384,-0.99970203
-1.,0.1969697,-0.40343145,-1.,-1.
-0.99960815,0.52272727,-0.90245764,-0.99968384,-0.99970203
-0.99960815,0.41666667,-0.74930773,-0.99968384,-0.99970203
-0.99960815,0.37878788,-0.69244986,-0.99968384,-0.99970203
-1.,0.43939394,-0.78335792,-1.,-1.
-0.99840623,0.43181818,-0.77176212,-0.99810444,-0.99821216
-1.,0.43181818,-0.77163828,-1.,-1.
-0.99975962,0.43181818,-0.77176212,-0.99968393,-0.99970203
-1.,0.1969697,-0.40343145,-1.,-1.
-1.,0.40909091,-0.73779552,-1.,-1.
-0.998887,0.18181818,-0.37722458,-0.99873591,-0.9988081
-0.99960815,0.37878788,-0.69244986,-0.99968384,-0.99970203
-0.99927885,0.18181818,-0.37722458,-0.99905208,-0.99910608
-1.,0.43181818,-0.77163828,-1.,-1.
-1.,0.36363636,-0.6690294,-1.,-1.
-0.99960815,0.39393939,-0.71440385,-0.99968384,-0.99970203
-0.99855769,0.40151515,-0.7276718,-0.99810501,-0.99821216
-1.,0.40909091,-0.73779552,-1.,-1.
-1.,0.4469697,-0.79384668,-1.,-1.
-1.,0.41666667,-0.74930773,-1.,-1.
\,n
