Recall;NFS;MI;MacroF1
-0.998902907;0.386363636;-0.702041655;-0.999557339
-1;0.5;-0.857822424;-0.999557151
-1;0.386363636;-0.697899508;-1
-1;0.21969697;-0.439668269;-1
-0.999451153;0.393939394;-0.704315818;-0.999778646
-0.998354361;0.401515152;-0.721894497;-0.999114679
-0.998902907;0.371212121;-0.680289444;-0.999557339
-0.998355263;0.333333333;-0.629924337;-0.99933608
-0.999451153;0.318181818;-0.605874172;-0.999778646
-0.998902305;0.189393939;-0.387668534;-0.999335939
-0.998902305;0.363636364;-0.673893969;-0.999335939
-0.999450851;0.424242424;-0.757236952;-0.999557245
-1;0.272727273;-0.53242678;-1
-0.998902305;0.356060606;-0.661559284;-0.999335939
-0.998354361;0.212121212;-0.431869178;-0.999114679
-0.998901702;0.166666667;-0.340171891;-0.999114491
\n;;;
-0.999451153;0.46969697;-0.812861411;-0.999778646
-0.999451153;0.356060606;-0.663086301;-0.999778646
-0.998355263;0.303030303;-0.570133848;-0.99933608
-0.999451153;0.393939394;-0.714466568;-0.999778646
-1;0.492424242;-0.809889431;-1
-0.997260274;0.484848485;-0.839689829;-0.9986723
-0.999451153;0.409090909;-0.736593115;-0.999778646
-0.998901702;0.287878788;-0.549591881;-0.999114491
-1;0.287878788;-0.547788719;-1
-1;0.333333333;-0.625210442;-1
-1;0.424242424;-0.754290891;-1
-1;0.196969697;-0.380200955;-1
-0.999451153;0.265151515;-0.508250706;-0.999778646
-1;0.378787879;-0.693436314;-1
-0.998355263;0.371212121;-0.685554183;-0.99933608
-1;0.242424242;-0.456146362;-1
-0.997258772;0.416666667;-0.755273552;-0.998450852
-0.996714129;0.462121212;-0.816673937;-0.998451181
-0.997808219;0.439393939;-0.779542868;-0.999114867
-0.999451153;0.537878788;-0.858128817;-0.999778646
-0.999450851;0.454545455;-0.791309307;-0.999557245
-0.996164384;0.507575758;-0.872090162;-0.997787167
-1;0.515151515;-0.810106559;-0.999557151
-0.999450851;0.522727273;-0.857942731;-0.999557245
-0.998902907;0.325757576;-0.613204915;-0.999557339
-0.999451153;0.310606061;-0.585573421;-0.999778646
-1;0.204545455;-0.404371906;-1
-0.996714129;0.454545455;-0.804991642;-0.998451181
-1;0.325757576;-0.605622227;-1
-0.997808219;0.363636364;-0.677026897;-0.999114867
-1;0.416666667;-0.743095505;-1
-0.999451153;0.5;-0.83938673;-0.999778646
-0.998902907;0.401515152;-0.725447642;-0.999557339
-0.999451153;0.416666667;-0.743154404;-0.999778646
-0.999451153;0.333333333;-0.626574307;-0.999778646
-1;0.257575758;-0.496014263;-1
-1;0.386363636;-0.705441842;-1
-1;0.477272727;-0.809635906;-1
-0.997261774;0.5;-0.841328598;-0.9988937
-0.999451153;0.484848485;-0.82067691;-0.999778646
-0.997808219;0.424242424;-0.757769133;-0.999114867
-0.997808219;0.393939394;-0.723384017;-0.999114867
-1;0.295454545;-0.560290807;-1
-0.998902907;0.439393939;-0.77050587;-0.999557339
-0.999451153;0.257575758;-0.49824738;-0.999778646
-0.999451153;0.53030303;-0.846158764;-0.999778646
-0.996714129;0.5;-0.865333726;-0.998451181
-1;0.431818182;-0.763143321;-1
-1;0.303030303;-0.565428084;-1
-1;0.46969697;-0.790983316;-1
-1;0.340909091;-0.63422066;-1
-0.998902907;0.454545455;-0.791309307;-0.999557339
-1;0.21969697;-0.4320034;-1
-0.996714129;0.393939394;-0.725105192;-0.998451181
-0.999451153;0.492424242;-0.828312617;-0.999778646
-1;0.462121212;-0.78966864;-1
-0.997808219;0.356060606;-0.665083181;-0.999114867
-0.999451153;0.340909091;-0.635451407;-0.999778646
-1;0.28030303;-0.535651285;-1
-0.997808219;0.401515152;-0.731387965;-0.999114867
-0.997808219;0.431818182;-0.76753734;-0.999114867
-0.999450851;0.424242424;-0.755341585;-0.999557245
-0.999451153;0.507575758;-0.846143166;-0.999778646
-1;0.25;-0.485055379;-1
-1;0.409090909;-0.735053023;-1
-0.996714129;0.492424242;-0.853146545;-0.998451181
-0.999451153;0.446969697;-0.781173174;-0.999778646
-1;0.371212121;-0.676576201;-1
-0.998902907;0.303030303;-0.56931568;-0.999557339
-1;0.310606061;-0.574162463;-1
-0.997807018;0.424242424;-0.760879286;-0.998893466
-0.997258772;0.446969697;-0.799492425;-0.998450852
-1;0.348484848;-0.651080774;-1
-0.998902907;0.424242424;-0.755198466;-0.999557339
-1;0.363636364;-0.66580482;-1
\n;;;
-1;0.363636364;-0.672877408;-1
-0.999451153;0.303030303;-0.579455876;-0.999778646
-0.998355263;0.522727273;-0.839277929;-0.99933608
-0.999450851;0.537878788;-0.84856809;-0.999557245
-0.997807018;0.378787879;-0.694158328;-0.998893466
-1;0.454545455;-0.804462528;-1
-1;0.212121212;-0.432217962;-1
-1;0.166666667;-0.342950429;-1
-1;0.575757576;-0.86549399;-1
-1;0.318181818;-0.60364867;-1
-0.999451153;0.545454545;-0.85700684;-0.999778646
-0.998355263;0.25;-0.494923554;-0.99933608
-0.999451153;0.393939394;-0.713650838;-0.999778646
-0.998902907;0.265151515;-0.518283391;-0.999557339
-0.997808219;0.181818182;-0.378539563;-0.999114867
-0.999451153;0.439393939;-0.781047294;-0.999778646
-1;0.265151515;-0.517258774;-1
-1;0.409090909;-0.742777835;-1
-0.999451153;0.159090909;-0.33375252;-0.999778646
-0.998355263;0.166666667;-0.344523901;-0.99933608
-0.999451153;0.257575758;-0.506986643;-0.999778646
-0.998902305;0.393939394;-0.718974201;-0.999335939
-0.998902907;0.196969697;-0.40585112;-0.999557339
-1;0.53030303;-0.836379571;-1
-1;0.424242424;-0.759784958;-1
-0.998355263;0.424242424;-0.761841056;-0.99933608
-1;0.462121212;-0.813660437;-1
-0.999451153;0.53030303;-0.848477176;-0.999778646
-1;0.303030303;-0.575542075;-1
-0.999451153;0.333333333;-0.627155828;-0.999778646
-0.998355263;0.227272727;-0.4580772;-0.99933608
-1;0.196969697;-0.405644732;-1
-0.998902907;0.462121212;-0.81532453;-0.999557339
-1;0.189393939;-0.387737472;-1
-0.999451153;0.446969697;-0.790431794;-0.999778646
-0.999451153;0.181818182;-0.369317271;-0.999778646
-1;0.348484848;-0.648684613;-1
-1;0.28030303;-0.543159692;-1
-0.998902907;0.295454545;-0.569848912;-0.999557339
-0.999451153;0.318181818;-0.605254831;-0.999778646
-0.998355263;0.348484848;-0.648768405;-0.99933608
-0.999451153;0.5;-0.8364888;-0.999778646
-1;0.439393939;-0.780550875;-1
-1;0.537878788;-0.848475838;-1
-1;0.295454545;-0.569465713;-1
-1;0.21969697;-0.444282634;-1
-1;0.446969697;-0.789231784;-1
-1;0.371212121;-0.685475422;-1
-1;0.386363636;-0.707651062;-1
-1;0.204545455;-0.420154873;-1
-1;0.545454545;-0.857005502;-1
-1;0.325757576;-0.613993671;-1
-1;0.272727273;-0.531780496;-1
-1;0.356060606;-0.663160369;-1
-1;0.492424242;-0.827289553;-1
-0.999451153;0.424242424;-0.761487654;-0.999778646
-1;0.416666667;-0.749439957;-1
-1;0.401515152;-0.727829139;-1
-1;0.333333333;-0.626237317;-1
-1;0.287878788;-0.555396837;-1
-1;0.174242424;-0.365642891;-1
-0.999451153;0.46969697;-0.824522439;-0.999778646
-1;0.242424242;-0.481080241;-1
-1;0.340909091;-0.638535024;-1
-1;0.25;-0.489869312;-1
\n;;;
-0.998902907;0.196969697;-0.36389189;-0.999557339
-0.999451153;0.53030303;-0.798044888;-0.999778646
-0.997257268;0.174242424;-0.27459677;-0.998229358
-1;0.303030303;-0.557265447;-1
-0.999450851;0.21969697;-0.42069628;-0.999557245
-1;0.46969697;-0.720259674;-1
-0.998353458;0.181818182;-0.335514597;-0.998893231
-1;0.196969697;-0.351655447;-1
-0.997258772;0.53030303;-0.801548601;-0.998450852
-1;0.28030303;-0.52079397;-0.999778599
-0.999450851;0.393939394;-0.697613595;-0.999557245
-1;0.5;-0.773723359;-0.999778599
-1;0.333333333;-0.611292251;-1
-0.998901702;0.310606061;-0.571493345;-0.999114491
-1;0.257575758;-0.487538433;-1
-0.998901099;0.21969697;-0.421511191;-0.998892995
-0.999451153;0.454545455;-0.731770491;-0.999778646
-0.998355263;0.242424242;-0.476854916;-0.99933608
-0.999450851;0.522727273;-0.80144107;-0.999557245
-0.999451153;0.227272727;-0.423916866;-0.999778646
-0.997261774;0.363636364;-0.64657862;-0.9988937
-1;0.454545455;-0.725357582;-0.999557151
-1;0.393939394;-0.676693274;-1
-0.998902305;0.28030303;-0.525540227;-0.999335939
-1;0.348484848;-0.617089413;-0.999557151
-0.999451153;0.340909091;-0.611948772;-0.999778646
-0.998355263;0.310606061;-0.573249844;-0.99933608
-0.999451153;0.181818182;-0.328183174;-0.999778646
-0.995611629;0.189393939;-0.360930489;-0.996901376
-0.999451153;0.393939394;-0.687416747;-0.999778646
-1;0.21969697;-0.418302761;-1
-0.998355263;0.378787879;-0.669922164;-0.99933608
-0.999450851;0.348484848;-0.617908916;-0.999557245
-0.999451153;0.431818182;-0.715916071;-0.999778646
-0.997807018;0.204545455;-0.383266751;-0.998893466
-1;0.212121212;-0.387758259;-1
-1;0.492424242;-0.741854999;-0.999557151
-1;0.325757576;-0.603351374;-1
-0.998353458;0.189393939;-0.360879699;-0.998893231
-0.996714129;0.537878788;-0.809591083;-0.998451181
-1;0.318181818;-0.578801404;-1
-0.998902305;0.234848485;-0.445377561;-0.999335939
-0.998901702;0.424242424;-0.722846571;-0.999114491
-0.997261774;0.348484848;-0.632730366;-0.9988937
-0.998901702;0.340909091;-0.619690865;-0.999114491
-1;0.378787879;-0.655968342;-1
-0.999450549;0.46969697;-0.767305604;-0.999335797
-1;0.265151515;-0.500582443;-1
-0.998354361;0.424242424;-0.715925669;-0.999114679
-0.999451153;0.295454545;-0.545774363;-0.999778646
-0.998902907;0.348484848;-0.624099816;-0.999557339
-0.998354361;0.272727273;-0.5134758;-0.999114679
-1;0.310606061;-0.56950189;-1
-0.998902305;0.424242424;-0.708367946;-0.999335939
-0.998354361;0.212121212;-0.409117143;-0.999114679
-0.998902907;0.25;-0.488486176;-0.999557339
-0.996714129;0.46969697;-0.776177823;-0.998451181
-1;0.356060606;-0.635731076;-1
-1;0.242424242;-0.467420018;-1
-0.998902907;0.318181818;-0.585314271;-0.999557339
-1;0.234848485;-0.444641797;-1
-0.997261774;0.356060606;-0.640671243;-0.9988937
-1;0.439393939;-0.708271393;-0.999557151
-0.997261774;0.409090909;-0.698727884;-0.9988937
-0.999450247;0.340909091;-0.614944608;-0.999114302
-1;0.386363636;-0.664456831;-1
-0.999451153;0.46969697;-0.749472548;-0.999778646
-0.99780099;0.204545455;-0.397487216;-0.997785755
-0.998902305;0.477272727;-0.775199527;-0.999335939
-1;0.28030303;-0.505880323;-1
-0.998902305;0.227272727;-0.433141118;-0.999335939
-0.99780461;0.196969697;-0.373116142;-0.998450523
-0.999450851;0.492424242;-0.772016845;-0.999557245
-0.997261774;0.416666667;-0.710819546;-0.9988937
-0.999451153;0.303030303;-0.561115007;-0.999778646
-1;0.446969697;-0.720459607;-0.999557151
-0.998902305;0.371212121;-0.652987015;-0.999335939
-1;0.287878788;-0.534597336;-1
-0.998902305;0.212121212;-0.395331178;-0.999335939
-0.998902305;0.272727273;-0.508349132;-0.999335939
-0.999450851;0.446969697;-0.737178556;-0.999557245
-0.999451153;0.424242424;-0.702495801;-0.999778646
-0.996714129;0.484848485;-0.777024703;-0.998451181
-0.999450549;0.515151515;-0.783526232;-0.999335797
