Recall;NFS;MI;MacroF1
-0.833425875;0.53030303;-0.868454736;-0.862450814
-0.975935829;0.189393939;-0.30563611;-0.815410175
-0.970406905;0.363636364;-0.627283166;-0.933156199
-0.967040673;0.303030303;-0.521747333;-0.886141136
-0.969852941;0.303030303;-0.543352519;-0.872273955
-0.841789416;0.545454545;-0.875810368;-0.874417166
-0.851052348;0.5;-0.80500437;-0.885268968
-0.918032787;0.287878788;-0.496568259;-0.947250358
-0.853448276;0.424242424;-0.726996371;-0.84754441
-0.9457588;0.227272727;-0.361273014;-0.938300111
-0.898369565;0.590909091;-0.799799946;-0.921568282
-0.950148368;0.21969697;-0.349738939;-0.931653971
-0.910914454;0.439393939;-0.745557772;-0.903891639
-0.953882078;0.416666667;-0.707598316;-0.940396645
-0.845668388;0.515151515;-0.853612663;-0.862451429
-0.902847571;0.583333333;-0.789721412;-0.916047913
-0.90295594;0.454545455;-0.76982705;-0.916510375
-0.912702854;0.46969697;-0.781265256;-0.923121232
-0.796286746;0.537878788;-0.893155898;-0.852985587
-0.956022945;0.454545455;-0.76098523;-0.911016114
-0.968673219;0.401515152;-0.695147711;-0.933207266
-0.972638436;0.378787879;-0.655161499;-0.915189357
-0.908858167;0.363636364;-0.574168017;-0.951059419
-0.918298825;0.356060606;-0.609579249;-0.927565091
-0.838557994;0.484848485;-0.832087915;-0.88487008
-0.790972595;0.431818182;-0.752378233;-0.837303892
-0.856521739;0.401515152;-0.714754899;-0.847270397
-0.884698276;0.325757576;-0.603275034;-0.913316589
-0.925860024;0.363636364;-0.6403124;-0.913453803
-0.882002384;0.560606061;-0.858262589;-0.878717852
-0.947460595;0.318181818;-0.556271496;-0.935467044
-0.864708967;0.439393939;-0.754601854;-0.905638906
-0.891076115;0.378787879;-0.661204882;-0.855602652
-0.970624235;0.371212121;-0.636481075;-0.935972956
-0.857885615;0.507575758;-0.844414753;-0.869863589
-0.983606557;0.242424242;-0.401022011;-0.86132369
-0.979789814;0.25;-0.462622985;-0.847792299
-0.913653535;0.234848485;-0.388765065;-0.936456659
-0.968395945;0.401515152;-0.664263845;-0.943739843
-0.936283186;0.265151515;-0.440296643;-0.923203132
-0.899164054;0.189393939;-0.299730644;-0.93574654
-0.845524017;0.492424242;-0.83120729;-0.877278511
-0.898580122;0.234848485;-0.379950439;-0.94569234
-0.835051546;0.522727273;-0.865708929;-0.854686059
-0.894383394;0.416666667;-0.721158315;-0.880377323
-0.91465568;0.424242424;-0.724123701;-0.90752869
-0.897363993;0.492424242;-0.80032261;-0.910194481
-0.985785359;0.295454545;-0.48990595;-0.893985995
-0.835500283;0.386363636;-0.689959004;-0.858848214
-0.91011236;0.28030303;-0.473337331;-0.936560554
-0.875142531;0.575757576;-0.837209374;-0.887378279
-0.848500517;0.446969697;-0.777327811;-0.896472136
-0.984038308;0.272727273;-0.406942649;-0.854437337
-0.96993865;0.409090909;-0.700016575;-0.934582372
-0.904625928;0.507575758;-0.791875232;-0.90987192
-0.965236686;0.348484848;-0.607723162;-0.86740117
-0.948387097;0.356060606;-0.606480815;-0.934508846
-0.943418014;0.325757576;-0.569609118;-0.936280786
-0.981767181;0.234848485;-0.406562237;-0.895920425
-0.966300366;0.340909091;-0.596679501;-0.871199619
-0.973782772;0.310606061;-0.523779984;-0.931166369
-0.827914798;0.515151515;-0.875962919;-0.855304593
-0.979020979;0.257575758;-0.441282925;-0.895052066
-0.881940013;0.484848485;-0.811091353;-0.857587691
-0.974266906;0.393939394;-0.636567608;-0.946851521
-0.977687627;0.325757576;-0.571119574;-0.90573907
-0.969309463;0.348484848;-0.603923145;-0.919404224
-0.952601156;0.446969697;-0.754219126;-0.94297486
-0.833420094;0.492424242;-0.841285825;-0.881660646
-0.965200263;0.386363636;-0.667343238;-0.907242244
-0.84925142;0.507575758;-0.80831768;-0.897595615
-0.888104291;0.318181818;-0.591087853;-0.913402748
\n;;;
-0.992340426;0.272727273;-0.374516644;-0.838821503
-0.972302366;0.333333333;-0.501335421;-0.958866741
-0.789766971;0.265151515;-0.495182578;-0.852371098
-0.884591774;0.575757576;-0.825473413;-0.871412016
-0.880799429;0.318181818;-0.578253265;-0.82377107
-0.905863367;0.143939394;-0.268940331;-0.931203821
-0.808109382;0.386363636;-0.675068609;-0.889285716
-0.90715456;0.151515152;-0.283420373;-0.927022781
-0.82537961;0.25;-0.470328023;-0.862856914
-0.965982028;0.325757576;-0.599681515;-0.915683117
-0.84321608;0.431818182;-0.728117182;-0.900924081
-0.9229929;0.196969697;-0.336774257;-0.93984908
-0.952683208;0.212121212;-0.352691711;-0.943665319
-0.923472669;0.242424242;-0.463179165;-0.884788805
-0.973684211;0.363636364;-0.583390586;-0.946632841
-0.865482234;0.325757576;-0.574116482;-0.916887581
-0.972826087;0.348484848;-0.625259581;-0.942466442
-0.903569526;0.204545455;-0.345970142;-0.932650054
-0.905315615;0.181818182;-0.319087859;-0.920841133
-0.912437256;0.166666667;-0.311413717;-0.924059969
-0.982503365;0.21969697;-0.436386258;-0.910680557
-0.884984026;0.568181818;-0.819428438;-0.859375813
-0.833235467;0.409090909;-0.702904794;-0.846104099
-0.910941476;0.545454545;-0.78849007;-0.879349665
-0.875252525;0.204545455;-0.386590149;-0.926988464
-0.948931116;0.53030303;-0.742106319;-0.930521462
-0.977520873;0.28030303;-0.527654205;-0.923670353
-0.969465649;0.371212121;-0.655182421;-0.950196953
-0.894707207;0.522727273;-0.801886865;-0.906787899
-0.981301939;0.287878788;-0.537211907;-0.899915014
-0.967557252;0.363636364;-0.647763627;-0.919946564
-0.9770735;0.257575758;-0.491648948;-0.906255057
-0.982958419;0.234848485;-0.451950115;-0.906500985
-0.981103553;0.28030303;-0.522075338;-0.870329699
-0.941358025;0.454545455;-0.710870281;-0.911380989
-0.905721717;0.553030303;-0.794623928;-0.868712216
-0.896396396;0.484848485;-0.748985009;-0.908122679
-0.971639951;0.386363636;-0.640483779;-0.934062556
-0.977864583;0.272727273;-0.515574915;-0.919097183
-0.951750973;0.265151515;-0.501558021;-0.842843812
-0.972011662;0.393939394;-0.615753671;-0.954747954
-0.797169811;0.166666667;-0.332119798;-0.879152779
-0.964912281;0.409090909;-0.674330483;-0.935899544
-0.969849246;0.310606061;-0.559648602;-0.880185313
-0.95800227;0.333333333;-0.568198657;-0.953877955
-0.945621065;0.189393939;-0.324694967;-0.941077574
-0.933529412;0.401515152;-0.701679472;-0.922126896
-0.954580446;0.227272727;-0.444053575;-0.847961562
-0.988643955;0.21969697;-0.422959405;-0.917503194
-0.90115958;0.174242424;-0.316637509;-0.91844599
-0.896708286;0.439393939;-0.736796796;-0.905750604
-0.986093552;0.242424242;-0.444453725;-0.935541112
-0.853902954;0.393939394;-0.682323629;-0.894772585
-0.943149517;0.166666667;-0.291531659;-0.94160356
-0.871693866;0.462121212;-0.755310338;-0.888780727
-0.884012539;0.431818182;-0.73932549;-0.8644809
-0.921793535;0.310606061;-0.480228257;-0.95550031
-0.953451043;0.212121212;-0.421520069;-0.83436653
-0.910485934;0.568181818;-0.800444061;-0.877393961
-0.974822466;0.295454545;-0.54777861;-0.919927119
-0.857451404;0.492424242;-0.789965211;-0.890332299
-0.925864909;0.174242424;-0.303610949;-0.940228116
-0.991602519;0.212121212;-0.413636945;-0.903182076
-0.903074866;0.537878788;-0.77693753;-0.858260508
-0.919423693;0.212121212;-0.402581366;-0.945179058
-0.867325702;0.515151515;-0.796599682;-0.910377512
-0.958888246;0.439393939;-0.695903695;-0.947205403
-0.977058824;0.348484848;-0.500992798;-0.955340785
-0.847161572;0.439393939;-0.75219614;-0.878605229
-0.970341715;0.356060606;-0.633533942;-0.917204253
-0.980418636;0.234848485;-0.451586475;-0.908075843
-0.972073678;0.507575758;-0.688018397;-0.947828573
-0.96833216;0.303030303;-0.55552134;-0.885822368
-0.963407319;0.371212121;-0.662521658;-0.937812829
-0.892999431;0.492424242;-0.781735007;-0.901907479
-0.942321056;0.25;-0.466401317;-0.8726513
-0.961859356;0.378787879;-0.667053196;-0.939021406
-0.85237069;0.424242424;-0.728281756;-0.886848372
-0.903402854;0.159090909;-0.2954225;-0.922304813
-0.97304405;0.257575758;-0.47150388;-0.912269023
-0.989726027;0.189393939;-0.376403465;-0.909417203
-0.796671867;0.310606061;-0.566100352;-0.851008705
-0.931957613;0.189393939;-0.327576348;-0.93960325
-0.900222965;0.537878788;-0.79209232;-0.914521293
-0.900425015;0.424242424;-0.732265259;-0.886610919
-0.981119792;0.318181818;-0.543783529;-0.921389048
-0.948756594;0.287878788;-0.541256854;-0.851023424
-0.887845304;0.46969697;-0.776187674;-0.907576963
-0.835584263;0.416666667;-0.717916327;-0.847898803
-0.890330189;0.454545455;-0.773337407;-0.888410889
-0.871649485;0.5;-0.772134925;-0.917093441
-0.89030303;0.560606061;-0.808321908;-0.879653866
-0.920888272;0.477272727;-0.76255701;-0.858749997
-0.898989899;0.21969697;-0.404276546;-0.947475283
-0.937026239;0.446969697;-0.701501436;-0.92786555
-0.917761279;0.446969697;-0.746024955;-0.920134029
-0.88113879;0.303030303;-0.567391263;-0.824813246
-0.980169972;0.340909091;-0.554544082;-0.891500004
-0.948487326;0.242424242;-0.465189124;-0.825759681
-0.918356734;0.363636364;-0.60411586;-0.953549773
-0.949082297;0.515151515;-0.730152329;-0.93168693
-0.950838635;0.416666667;-0.700091637;-0.941402666
-0.934782609;0.439393939;-0.704841228;-0.874885447
-0.903492063;0.46969697;-0.767667721;-0.874610235
-0.990183246;0.227272727;-0.438950622;-0.925891091
-0.911966988;0.46969697;-0.75337745;-0.85554287
-0.974025974;0.340909091;-0.615901329;-0.934700549
-0.927015892;0.537878788;-0.759675942;-0.916955377
-0.887606318;0.560606061;-0.812135791;-0.876882919
-0.99047619;0.212121212;-0.410880115;-0.912325022
-0.951631046;0.378787879;-0.659713959;-0.952181018
\n;;;
-0.83869239;0.636363636;-0.875828195;-0.877268944
-0.977179637;0.340909091;-0.537184333;-0.957406076
-0.990243902;0.196969697;-0.355404297;-0.852173446
-0.996078431;0.265151515;-0.478543561;-0.867384784
-0.792462571;0.446969697;-0.765063916;-0.849456802
-0.988877654;0.272727273;-0.491180083;-0.78504477
-0.803771662;0.613636364;-0.882431532;-0.862687489
-0.910964551;0.25;-0.467033875;-0.801343295
-0.897220427;0.522727273;-0.791878054;-0.86452559
-0.85429034;0.613636364;-0.859450778;-0.887916607
-0.990982867;0.212121212;-0.400109139;-0.820113861
-0.79989995;0.416666667;-0.724651491;-0.864668218
-0.851602896;0.598484848;-0.839277235;-0.899098636
-0.99474606;0.25;-0.460316756;-0.831244264
-0.824078879;0.507575758;-0.830637915;-0.874720033
-0.860489883;0.53030303;-0.831853417;-0.897224636
-0.972390572;0.318181818;-0.575953719;-0.90351195
-0.952733485;0.386363636;-0.667785196;-0.948495599
-0.823497854;0.628787879;-0.867339706;-0.864461439
-0.963958461;0.439393939;-0.71719047;-0.931700188
-0.888508892;0.272727273;-0.502809098;-0.841352721
-0.976829268;0.340909091;-0.565525482;-0.941899259
-0.844482561;0.583333333;-0.855921957;-0.862545696
-0.988919668;0.303030303;-0.548060673;-0.90502376
-0.932649134;0.333333333;-0.599628044;-0.892162051
-0.93803681;0.484848485;-0.78420611;-0.911041081
-0.993092863;0.212121212;-0.379532354;-0.872752152
-0.802455357;0.462121212;-0.779819226;-0.836333556
-0.994957983;0.21969697;-0.411357316;-0.844342373
-0.993459302;0.21969697;-0.39286823;-0.891365551
-0.976113622;0.515151515;-0.700622463;-0.920842237
-0.91767709;0.318181818;-0.578738212;-0.883148875
-0.992169146;0.242424242;-0.444970401;-0.865522068
-0.870703764;0.5;-0.819616974;-0.897853399
-0.869400971;0.371212121;-0.658927369;-0.900272257
-0.850052798;0.545454545;-0.854317838;-0.891236191
-0.891394659;0.568181818;-0.835277441;-0.887139123
-0.937336815;0.416666667;-0.704341245;-0.889700614
-0.99433657;0.242424242;-0.448609915;-0.856169917
-0.855415352;0.575757576;-0.844523293;-0.897030212
-0.995176849;0.234848485;-0.42971045;-0.858767233
-0.994657168;0.21969697;-0.417078726;-0.825984093
-0.874224478;0.553030303;-0.815509531;-0.890066472
-0.968097448;0.348484848;-0.608964379;-0.953676695
-0.988188976;0.25;-0.438645539;-0.923554345
-0.993127148;0.227272727;-0.423562935;-0.836307998
-0.975517891;0.295454545;-0.511019267;-0.930403193
-0.887550201;0.560606061;-0.823262981;-0.895052227
-0.827622015;0.5;-0.827061603;-0.877555597
-0.809160305;0.401515152;-0.69166453;-0.886696294
-0.933333333;0.598484848;-0.797476303;-0.927054891
-0.82974359;0.492424242;-0.803649208;-0.883078005
-0.913702624;0.454545455;-0.769395689;-0.909943947
-0.911136108;0.454545455;-0.751601457;-0.92015342
-0.947336562;0.537878788;-0.777907661;-0.922573272
-0.923997185;0.257575758;-0.477568851;-0.856462406
-0.807399899;0.409090909;-0.715346682;-0.867405414
-0.84401451;0.439393939;-0.758756628;-0.845862068
-0.994500458;0.25;-0.462540947;-0.817023955
-0.85085448;0.590909091;-0.849772556;-0.897975181
-0.916245082;0.590909091;-0.79581931;-0.924387664
-0.88165038;0.378787879;-0.664659776;-0.908331346
-0.874570447;0.477272727;-0.788985598;-0.885489936
-0.985705407;0.272727273;-0.468521896;-0.941442311
-0.894490035;0.409090909;-0.699647307;-0.893477366
-0.889988999;0.462121212;-0.773246212;-0.910756406
