Recall;NFS;MI;MacroF1;ACC
-0.961301671;0.507575758;-0.688018397;-0.943451433;-0.948435171
-0.957894737;0.303030303;-0.55552134;-0.880185087;-0.895081967
-0.96039604;0.371212121;-0.662521658;-0.934618585;-0.940685544
-0.878311258;0.492424242;-0.781735007;-0.900644206;-0.908196721
-0.930280957;0.25;-0.466401317;-0.865901046;-0.882265276
-0.95949595;0.378787879;-0.667053196;-0.933961485;-0.940089419
-0.841357537;0.424242424;-0.728281756;-0.885995894;-0.893591654
-0.912384162;0.159090909;-0.2954225;-0.92131489;-0.92757079
-0.959724951;0.257575758;-0.47150388;-0.904169663;-0.914754098
-0.986330179;0.189393939;-0.376403465;-0.898930418;-0.91147541
-0.785824345;0.310606061;-0.566100352;-0.847482668;-0.856929955
-0.945876289;0.189393939;-0.327576348;-0.940165148;-0.945156483
-0.889885808;0.537878788;-0.79209232;-0.914463928;-0.92071535
-0.890681004;0.424242424;-0.732265259;-0.885122253;-0.895678092
-0.970384995;0.318181818;-0.543783529;-0.909765163;-0.919821162
-0.936145952;0.287878788;-0.541256854;-0.841583226;-0.863785395
-0.881028939;0.46969697;-0.776187674;-0.912163577;-0.918330849
-0.818414322;0.416666667;-0.717916327;-0.845794517;-0.858420268
-0.877586207;0.454545455;-0.773337407;-0.887399683;-0.896870343
-0.856282919;0.5;-0.772134925;-0.913038737;-0.918032787
-0.876663709;0.560606061;-0.808321908;-0.877839092;-0.888822653
-0.903192585;0.477272727;-0.76255701;-0.851314601;-0.869150522
-0.888143177;0.21969697;-0.404276546;-0.942866812;-0.946050671
-0.941385435;0.446969697;-0.701501436;-0.92531324;-0.932041729
-0.911740216;0.446969697;-0.746024955;-0.924743928;-0.930551416
-0.864749734;0.303030303;-0.567391263;-0.816728005;-0.839940387
-0.970053476;0.340909091;-0.554544082;-0.882823951;-0.897764531
-0.934343434;0.242424242;-0.465189124;-0.810571104;-0.840834575
-0.917182663;0.363636364;-0.60411586;-0.954201183;-0.957078987
-0.934571176;0.515151515;-0.730152329;-0.921786641;-0.92876304
-0.936426117;0.416666667;-0.700091637;-0.933010981;-0.938599106
-0.912;0.439393939;-0.704841228;-0.866100581;-0.881371088
-0.895992366;0.46969697;-0.767667721;-0.869512244;-0.883159463
-0.983084577;0.227272727;-0.438950622;-0.915651514;-0.925186289
-0.895277207;0.46969697;-0.75337745;-0.84701915;-0.865275708
-0.970892019;0.340909091;-0.615901329;-0.92736373;-0.934724292
-0.91580756;0.537878788;-0.759675942;-0.917401889;-0.924292101
-0.873440285;0.560606061;-0.812135791;-0.874112558;-0.885543964
-0.981595092;0.212121212;-0.410880115;-0.905321508;-0.916542474
-0.944350759;0.378787879;-0.659713959;-0.945590477;-0.949925484
\n;;;;
-0.8281493;0.636363636;-0.875828195;-0.879662567;-0.88733234
-0.964655172;0.340909091;-0.537184333;-0.95313744;-0.957078987
-0.98625;0.196969697;-0.355404297;-0.842852766;-0.867660209
-0.986794718;0.265151515;-0.478543561;-0.855853921;-0.877496274
-0.770219199;0.446969697;-0.765063916;-0.839528582;-0.848882265
-0.981927711;0.272727273;-0.491180083;-0.785381813;-0.826527571
-0.787343635;0.613636364;-0.882431532;-0.861165236;-0.868554396
-0.908188586;0.25;-0.467033875;-0.800716075;-0.831892697
-0.878672986;0.522727273;-0.791878054;-0.85940427;-0.873919523
-0.847739889;0.613636364;-0.859450778;-0.889718503;-0.897168405
-0.990514905;0.212121212;-0.400109139;-0.820538131;-0.851564829
-0.775924583;0.416666667;-0.724651491;-0.855283865;-0.862593145
-0.839879154;0.598484848;-0.839277235;-0.898098805;-0.904023845
-0.988031915;0.25;-0.460316756;-0.82487284;-0.854545455
-0.810606061;0.507575758;-0.830637915;-0.872703835;-0.880178838
-0.85390625;0.53030303;-0.831853417;-0.899302991;-0.905812221
-0.966907963;0.318181818;-0.575953719;-0.891855873;-0.904918033
-0.935294118;0.386363636;-0.667785196;-0.939804815;-0.944560358
-0.805511811;0.628787879;-0.867339706;-0.857644986;-0.867064083
-0.952380952;0.439393939;-0.71719047;-0.929390028;-0.935916542
-0.887309645;0.272727273;-0.502809098;-0.845046664;-0.86318927
-0.968864469;0.340909091;-0.565525482;-0.934696467;-0.940983607
-0.834724541;0.583333333;-0.855921957;-0.864272092;-0.874813711
-0.984042553;0.303030303;-0.548060673;-0.893543797;-0.907004471
-0.923303835;0.333333333;-0.599628044;-0.879012372;-0.892399404
-0.927777778;0.484848485;-0.78420611;-0.901471497;-0.911177347
-0.988221437;0.212121212;-0.379532354;-0.862760033;-0.882861401
-0.782178218;0.462121212;-0.779819226;-0.826573073;-0.839642325
-0.991025641;0.21969697;-0.411357316;-0.837685679;-0.864083458
-0.988974642;0.21969697;-0.39286823;-0.884760497;-0.900149031
-0.968627451;0.515151515;-0.700622463;-0.910910732;-0.92071535
-0.916015625;0.318181818;-0.578738212;-0.876188692;-0.889716841
-0.979118329;0.242424242;-0.444970401;-0.862188847;-0.881967213
-0.867263844;0.5;-0.819616974;-0.897135192;-0.90461997
-0.85908727;0.371212121;-0.658927369;-0.895902638;-0.903129657
-0.837191358;0.545454545;-0.854317838;-0.889389904;-0.896274218
-0.881014873;0.568181818;-0.835277441;-0.885401558;-0.89538003
-0.925636008;0.416666667;-0.704341245;-0.88215976;-0.895081967
-0.991347342;0.242424242;-0.448609915;-0.849249962;-0.872727273
-0.848297214;0.575757576;-0.844523293;-0.897588756;-0.904023845
-0.984029484;0.234848485;-0.42971045;-0.846991424;-0.870640835
-0.990629183;0.21969697;-0.417078726;-0.824253894;-0.854247392
-0.864157119;0.553030303;-0.815509531;-0.89316623;-0.901043219
-0.95221843;0.348484848;-0.608964379;-0.947398036;-0.95171386
-0.984954865;0.25;-0.438645539;-0.914151572;-0.923994039
-0.990752972;0.227272727;-0.423562935;-0.828355736;-0.857228018
-0.968194574;0.295454545;-0.511019267;-0.92676213;-0.934128167
-0.881399317;0.560606061;-0.823262981;-0.893497259;-0.902235469
-0.81231003;0.5;-0.827061603;-0.873259155;-0.880774963
-0.789256198;0.401515152;-0.69166453;-0.881247345;-0.886140089
-0.924610052;0.598484848;-0.797476303;-0.921155292;-0.927868852
-0.812826249;0.492424242;-0.803649208;-0.879104912;-0.885842027
-0.906468531;0.454545455;-0.769395689;-0.9046829;-0.912965723
-0.904923599;0.454545455;-0.751601457;-0.913076179;-0.920119225
-0.933513028;0.537878788;-0.777907661;-0.915596452;-0.923397914
-0.922826087;0.257575758;-0.477568851;-0.847759594;-0.867660209
-0.782962963;0.409090909;-0.715346682;-0.855623486;-0.863487332
-0.833938294;0.439393939;-0.758756628;-0.840035342;-0.85514158
-0.987465181;0.25;-0.462540947;-0.810746936;-0.844411326
-0.839150228;0.590909091;-0.849772556;-0.896104534;-0.902235469
-0.905754796;0.590909091;-0.79581931;-0.919547224;-0.925782414
-0.87529976;0.378787879;-0.664659776;-0.909385775;-0.915648286
-0.868894602;0.477272727;-0.788985598;-0.882672637;-0.892399404
-0.980392157;0.272727273;-0.468521896;-0.936067987;-0.94247392
-0.884892086;0.409090909;-0.699647307;-0.879774818;-0.890909091
-0.877988458;0.462121212;-0.773246212;-0.901699149;-0.909090909
-0.962543554;0.378787879;-0.657990651;-0.947811546;-0.952309985
-0.880434783;0.575757576;-0.812419308;-0.899137179;-0.907004471
-0.943330427;0.333333333;-0.591277981;-0.933120728;-0.938897168
-0.925585284;0.393939394;-0.685919629;-0.934051233;-0.939195231
-0.981012658;0.295454545;-0.533457489;-0.894430459;-0.907600596
-0.968892955;0.325757576;-0.556329597;-0.935039572;-0.941281669
-0.971456693;0.325757576;-0.584053302;-0.911501772;-0.921311475
-0.867826087;0.393939394;-0.694047198;-0.877404046;-0.887928465
-0.986857826;0.204545455;-0.367467928;-0.857411583;-0.878688525
-0.801581596;0.431818182;-0.744913233;-0.879971073;-0.885842027
-0.90295858;0.257575758;-0.478665136;-0.810874265;-0.838748137
-0.843272171;0.628787879;-0.856759736;-0.897212399;-0.90342772
-0.935314685;0.568181818;-0.76729028;-0.926227176;-0.932637854
-0.854344123;0.46969697;-0.800552029;-0.873412688;-0.883755589
-0.84223301;0.553030303;-0.847502674;-0.879300566;-0.887928465
-0.85894405;0.46969697;-0.78920406;-0.900718196;-0.907302534
-0.977632805;0.287878788;-0.470779627;-0.934770304;-0.941281669
-0.966527197;0.310606061;-0.561951363;-0.887834657;-0.901639344
-0.98340708;0.28030303;-0.511947651;-0.880198047;-0.896274218
-0.963654224;0.537878788;-0.73186995;-0.906850232;-0.917138599
-0.819433198;0.613636364;-0.870367105;-0.860979169;-0.870938897
-0.848628193;0.363636364;-0.644870669;-0.838865629;-0.855439642
-0.940566038;0.356060606;-0.635053593;-0.904377133;-0.914157973
-0.902862099;0.621212121;-0.82611544;-0.904521095;-0.91266766
-0.878008299;0.621212121;-0.84500563;-0.899622803;-0.907302534
-0.867460317;0.401515152;-0.68880198;-0.905365938;-0.911773472
-0.91394148;0.446969697;-0.742405572;-0.915418943;-0.922503726
-0.965549348;0.492424242;-0.70629881;-0.926507794;-0.933830104
-0.879807692;0.386363636;-0.679606095;-0.912223092;-0.918330849
-0.988109394;0.204545455;-0.367466182;-0.859665324;-0.8804769
-0.970149254;0.348484848;-0.616910476;-0.906914221;-0.917436662
-0.991626794;0.25;-0.453859178;-0.859826009;-0.880774963
-0.973128599;0.310606061;-0.535649125;-0.921339148;-0.929657228
-0.942567568;0.303030303;-0.552389367;-0.84929116;-0.870044709
-0.822755418;0.477272727;-0.800109776;-0.876597631;-0.884351714
-0.954861111;0.371212121;-0.650113774;-0.943288415;-0.948137109
-0.97858473;0.295454545;-0.482841512;-0.935777081;-0.942175857
-0.824726135;0.424242424;-0.728186241;-0.875044181;-0.883159463
-0.954154728;0.340909091;-0.598500475;-0.909770916;-0.919225037
-0.961038961;0.386363636;-0.667186536;-0.948858401;-0.953204173
-0.957759412;0.348484848;-0.620567241;-0.925745781;-0.932935917
-0.7982771;0.492424242;-0.810464372;-0.877497858;-0.883457526
-0.955830389;0.363636364;-0.638253639;-0.937834161;-0.943368107
-0.92687747;0.424242424;-0.716041145;-0.879883601;-0.893293592
-0.969585253;0.303030303;-0.520093034;-0.932951003;-0.939493294
-0.990126939;0.204545455;-0.388029849;-0.808405148;-0.842921013
-0.970776256;0.310606061;-0.496053038;-0.937043778;-0.943070045
-0.935135135;0.560606061;-0.760886357;-0.915874398;-0.923695976
\n;;;;
-0.951096121;0.484848485;-0.62613878;-0.950772336;-0.954694486
-0.994259472;0.28030303;-0.403105016;-0.874665503;-0.892399404
-0.958031838;0.196969697;-0.302688037;-0.784660782;-0.824441133
-0.767918089;0.393939394;-0.652622698;-0.739804548;-0.776154993
-0.946131244;0.628787879;-0.778931185;-0.895862371;-0.907302534
-0.73693086;0.424242424;-0.700266862;-0.786248303;-0.803278689
-0.854227405;0.583333333;-0.854856206;-0.835211661;-0.853055142
-0.75571066;0.196969697;-0.326535152;-0.872491452;-0.876005961
-0.846451613;0.356060606;-0.592781862;-0.755821405;-0.795827124
-0.956856703;0.272727273;-0.439820282;-0.766915303;-0.812518629
-0.76436222;0.303030303;-0.507183231;-0.772940007;-0.797615499
-0.794466403;0.378787879;-0.629232785;-0.847624888;-0.857824143
-0.94;0.204545455;-0.314779698;-0.779068509;-0.819374069
-0.947162427;0.621212121;-0.766925657;-0.89688979;-0.908196721
-0.963318777;0.492424242;-0.646312323;-0.947455131;-0.952011923
-0.970103093;0.25;-0.372640485;-0.894981106;-0.907600596
-0.965355805;0.454545455;-0.667173305;-0.924426485;-0.932041729
-0.962311558;0.257575758;-0.418138014;-0.827793465;-0.85514158
-0.886861314;0.598484848;-0.835280715;-0.876749593;-0.88852459
-0.921860465;0.265151515;-0.433200135;-0.895742296;-0.906110283
-0.827032136;0.484848485;-0.790643475;-0.823952517;-0.842026826
-0.970189702;0.477272727;-0.606742926;-0.940484737;-0.946050671
-0.782004389;0.515151515;-0.793852155;-0.858181006;-0.86557377
-0.923651452;0.409090909;-0.592287523;-0.935125992;-0.940089419
-0.754318618;0.234848485;-0.381835468;-0.868944413;-0.872727273
-0.88739096;0.363636364;-0.583471828;-0.921684154;-0.926974665
-0.851445663;0.53030303;-0.819039923;-0.826183658;-0.845901639
-0.88;0.560606061;-0.80638832;-0.822263195;-0.845305514
-0.821061644;0.378787879;-0.619936153;-0.8466256;-0.859314456
-0.811219947;0.295454545;-0.496713843;-0.828577779;-0.844113264
-0.908230842;0.401515152;-0.672902006;-0.880727342;-0.892995529
-0.970501475;0.295454545;-0.447917351;-0.785608929;-0.825931446
-0.787689563;0.333333333;-0.55251649;-0.810803605;-0.828017884
-0.809827116;0.568181818;-0.854476365;-0.821824056;-0.838748137
-0.95641345;0.21969697;-0.351118603;-0.827071426;-0.854247392
-0.816029144;0.553030303;-0.837747631;-0.826070222;-0.842622951
-0.857257418;0.424242424;-0.683630825;-0.893944998;-0.901341282
-0.949132948;0.234848485;-0.359102356;-0.845258717;-0.867362146
-0.809864757;0.522727273;-0.804519492;-0.858297766;-0.867958271
-0.860681115;0.553030303;-0.821544416;-0.822781321;-0.844113264
-0.886541471;0.386363636;-0.573489955;-0.925409026;-0.930253353
-0.858267717;0.560606061;-0.829633188;-0.834401043;-0.852757079
-0.91347207;0.424242424;-0.688829987;-0.839594067;-0.860804769
-0.800153139;0.409090909;-0.674566044;-0.861002965;-0.869448584
-0.767578125;0.227272727;-0.367527463;-0.876876396;-0.880774963
-0.901856764;0.431818182;-0.71183863;-0.779068296;-0.816393443
-0.759773014;0.212121212;-0.335731037;-0.878131567;-0.881371088
-0.869827586;0.295454545;-0.489617848;-0.881541863;-0.891505216
-0.760403531;0.242424242;-0.390323957;-0.878743971;-0.881967213
-0.956632653;0.348484848;-0.557162553;-0.951979541;-0.955886736
-0.937609842;0.575757576;-0.766056504;-0.926141633;-0.932637854
-0.81865285;0.325757576;-0.544622572;-0.842430182;-0.855737705
-0.970530452;0.371212121;-0.614305022;-0.911541227;-0.921311475
-0.94397463;0.515151515;-0.723989412;-0.86984841;-0.886140089
-0.920179372;0.545454545;-0.800763169;-0.906438065;-0.915052161
-0.949526814;0.583333333;-0.736489557;-0.875109305;-0.890611028
-0.937377691;0.333333333;-0.551027905;-0.890194322;-0.902235469
-0.952020202;0.340909091;-0.545046552;-0.952085303;-0.955886736
-0.933204259;0.46969697;-0.713932371;-0.89079412;-0.902533532
-0.915625;0.446969697;-0.729308521;-0.856021642;-0.873621461
-0.905102954;0.310606061;-0.514318928;-0.895974273;-0.905514158
-0.921845574;0.5;-0.75704769;-0.89180614;-0.902831595
-0.896551724;0.265151515;-0.452061283;-0.893642922;-0.903129657
-0.964015152;0.393939394;-0.651711534;-0.919581787;-0.927868852
-0.95696913;0.325757576;-0.527539618;-0.918808696;-0.926974665
-0.929842932;0.416666667;-0.669134805;-0.863669587;-0.8804769
-0.863521483;0.545454545;-0.813824985;-0.883753274;-0.892995529
-0.875855327;0.454545455;-0.744548067;-0.848381248;-0.864977645
-0.852601156;0.583333333;-0.84637725;-0.836536741;-0.853949329
-0.942857143;0.371212121;-0.616158874;-0.857004337;-0.876005961
-0.90480427;0.363636364;-0.615596198;-0.897756815;-0.907004471
-0.856052345;0.553030303;-0.832315374;-0.804753712;-0.830402385
-0.890890891;0.568181818;-0.813119994;-0.851600325;-0.868554396
-0.8968;0.462121212;-0.677403664;-0.926343523;-0.931445604
-0.944669366;0.212121212;-0.323975583;-0.797296434;-0.83219076
-0.989583333;0.318181818;-0.534131716;-0.86921792;-0.887928465
-0.882046834;0.325757576;-0.539552189;-0.8888795;-0.898360656
-0.860792952;0.28030303;-0.465508846;-0.868220055;-0.879880775
-0.909090909;0.310606061;-0.521414273;-0.897163905;-0.906706408
-0.959798995;0.257575758;-0.39909964;-0.896598036;-0.908494784
-0.945392491;0.46969697;-0.59905449;-0.942202781;-0.946944858
-0.989781022;0.272727273;-0.390076611;-0.798172266;-0.835767511
-0.942460317;0.590909091;-0.719667824;-0.889178611;-0.901639344
-0.91011236;0.462121212;-0.75649921;-0.830021205;-0.853353204
-0.92042186;0.46969697;-0.752867595;-0.885033411;-0.897168405
-0.919003115;0.431818182;-0.70703183;-0.859177971;-0.876304024
-0.918896999;0.386363636;-0.56629438;-0.939297963;-0.94366617
-0.847328244;0.522727273;-0.799197088;-0.799263483;-0.825633383
-0.956470588;0.575757576;-0.728332704;-0.844293448;-0.867064083
-0.926136364;0.303030303;-0.500662022;-0.836510697;-0.859314456
-0.783514493;0.409090909;-0.678655178;-0.803908608;-0.822354694
-0.898510242;0.28030303;-0.457321709;-0.878837173;-0.890909091
-0.93911007;0.340909091;-0.581353545;-0.835391922;-0.859314456
-0.793296089;0.477272727;-0.780661108;-0.844119113;-0.854843517
-0.792063492;0.5;-0.792849322;-0.844621102;-0.85514158
-0.84004603;0.5;-0.774379343;-0.780810428;-0.811922504
-0.872489083;0.287878788;-0.480421963;-0.879571077;-0.890014903
-0.951306413;0.348484848;-0.567256301;-0.838361206;-0.862295082
-0.93946932;0.378787879;-0.561045117;-0.947722815;-0.95171386
-0.900249377;0.439393939;-0.720435616;-0.916376235;-0.922801788
-0.761904762;0.242424242;-0.379152254;-0.87098552;-0.875111773
-0.8412527;0.522727273;-0.803737609;-0.797998321;-0.82414307
-0.75792039;0.46969697;-0.77217262;-0.811405324;-0.825037258
-0.879706152;0.416666667;-0.695435513;-0.869642593;-0.882265276
-0.880485528;0.257575758;-0.425215369;-0.865179641;-0.878688525
-0.758797185;0.196969697;-0.323686462;-0.873241318;-0.876900149
-0.882608696;0.257575758;-0.425142639;-0.88848985;-0.898062593
-0.922922923;0.477272727;-0.740138366;-0.873136786;-0.887630402
-0.909340659;0.272727273;-0.454235303;-0.89182041;-0.902235469
-0.946289063;0.537878788;-0.672053168;-0.896935452;-0.908196721
-0.970181044;0.257575758;-0.3807647;-0.884303154;-0.898956781
-0.961262554;0.295454545;-0.474947055;-0.788714379;-0.827421759
-0.923547401;0.507575758;-0.768716131;-0.867880407;-0.883457526
-0.894230769;0.454545455;-0.745831872;-0.834695684;-0.855737705
\n;;;;
-0.987012987;0.257575758;-0.394821669;-0.831504909;-0.859314456
-0.958823529;0.234848485;-0.405661589;-0.957928096;-0.961251863
-0.912142152;0.606060606;-0.79312739;-0.870182595;-0.884649776
-0.959552496;0.189393939;-0.23932561;-0.94990199;-0.954098361
-0.802857143;0.378787879;-0.64784778;-0.805018002;-0.82533532
-0.821969697;0.583333333;-0.854367132;-0.819889787;-0.838450075
-0.784776903;0.333333333;-0.570833236;-0.890890741;-0.894485842
-0.984242424;0.204545455;-0.320346498;-0.851320999;-0.873919523
-0.945332212;0.196969697;-0.278376831;-0.947238702;-0.951415797
-0.982311321;0.21969697;-0.389662936;-0.858880976;-0.879582712
-0.974625144;0.204545455;-0.323493802;-0.861327287;-0.881073025
-0.822202949;0.53030303;-0.813402752;-0.843909913;-0.857228018
-0.960873521;0.356060606;-0.625748682;-0.93116678;-0.937704918
-0.946397188;0.318181818;-0.510542397;-0.932677771;-0.938599106
-0.830394626;0.537878788;-0.816394048;-0.859246531;-0.870342772
-0.856862745;0.568181818;-0.844451876;-0.834548503;-0.852757079
-0.947767481;0.189393939;-0.253131158;-0.948514681;-0.952608048
-0.963172805;0.492424242;-0.706752837;-0.919965248;-0.928166915
-0.789859907;0.310606061;-0.539108737;-0.890887463;-0.894783905
-0.974971559;0.227272727;-0.372462777;-0.865917923;-0.884649776
-0.980898876;0.242424242;-0.430864194;-0.87355236;-0.890909091
-0.808060109;0.265151515;-0.469276009;-0.900670438;-0.90461997
-0.956164384;0.575757576;-0.749202041;-0.926496139;-0.933532042
-0.975663717;0.234848485;-0.358383853;-0.875378428;-0.892101341
-0.967230444;0.340909091;-0.580421171;-0.884839692;-0.899254844
-0.84118541;0.507575758;-0.807592558;-0.897339916;-0.90342772
-0.983031674;0.227272727;-0.34039099;-0.872665332;-0.890312966
-0.905597327;0.560606061;-0.765771104;-0.918871796;-0.925186289
-0.838038633;0.46969697;-0.78529396;-0.901589372;-0.907004471
-0.868661679;0.484848485;-0.79864112;-0.891837987;-0.900149031
-0.840602696;0.424242424;-0.722536802;-0.883964686;-0.891803279
-0.938945421;0.333333333;-0.552414839;-0.909756032;-0.918628912
-0.85119667;0.378787879;-0.639211276;-0.814298411;-0.836959762
-0.974358974;0.212121212;-0.345592171;-0.843330067;-0.867362146
-0.851593625;0.590909091;-0.85149859;-0.826559122;-0.846199702
-0.830071174;0.545454545;-0.816591255;-0.842702793;-0.856929955
-0.833815029;0.272727273;-0.478031534;-0.906518209;-0.911177347
-0.958663149;0.196969697;-0.251327737;-0.941490211;-0.946646796
-0.960038059;0.431818182;-0.69312463;-0.915171099;-0.923994039
-0.902052239;0.340909091;-0.600630881;-0.880773568;-0.892697466
-0.961538462;0.348484848;-0.467983346;-0.953874928;-0.957675112
-0.964010283;0.212121212;-0.367899311;-0.95482409;-0.9585693
-0.937219731;0.348484848;-0.613386025;-0.91891299;-0.926378539
-0.96460177;0.295454545;-0.518918496;-0.868493258;-0.886140089
-0.967179487;0.393939394;-0.649164907;-0.89476565;-0.907302534
-0.804647785;0.363636364;-0.627810085;-0.879735474;-0.885842027
-0.966153846;0.325757576;-0.545930874;-0.894088902;-0.906706408
-0.974779319;0.234848485;-0.391894582;-0.833676077;-0.860208644
-0.973794549;0.310606061;-0.523482628;-0.891861775;-0.905216095
-0.864646465;0.409090909;-0.684204666;-0.831399851;-0.850968703
-0.887109077;0.28030303;-0.492973677;-0.934360811;-0.938301043
-0.964049196;0.401515152;-0.658116345;-0.919931168;-0.928166915
-0.895770393;0.265151515;-0.44460207;-0.944935379;-0.948137109
-0.952060555;0.386363636;-0.559402054;-0.952417725;-0.956184799
-0.933572711;0.393939394;-0.66371342;-0.915941648;-0.923695976
-0.925889328;0.454545455;-0.754661752;-0.879212559;-0.892697466
-0.930029155;0.386363636;-0.659795433;-0.887355638;-0.899552906
-0.982217573;0.265151515;-0.463630177;-0.898031507;-0.910581222
-0.860772358;0.401515152;-0.678902096;-0.82711449;-0.847391952
-0.877828054;0.371212121;-0.63689593;-0.87269788;-0.884649776
-0.876554174;0.553030303;-0.821155977;-0.877487508;-0.88852459
-0.849699399;0.560606061;-0.834974261;-0.823630089;-0.843815201
-0.893072289;0.257575758;-0.440770654;-0.943703808;-0.946944858
-0.94137931;0.340909091;-0.594485363;-0.93556398;-0.940983607
-0.796137339;0.371212121;-0.633059348;-0.876642901;-0.882563338
-0.944015444;0.303030303;-0.531832111;-0.89920932;-0.909985097
-0.881419234;0.363636364;-0.631646667;-0.865842149;-0.87928465
-0.905850091;0.477272727;-0.788074759;-0.889886546;-0.900447094
-0.946302817;0.303030303;-0.491092523;-0.931997767;-0.938002981
-0.906838454;0.606060606;-0.796388736;-0.86536553;-0.8804769
-0.824786325;0.598484848;-0.825589933;-0.849931104;-0.862295082
-0.920898438;0.446969697;-0.743049025;-0.879534944;-0.892697466
-0.847313855;0.515151515;-0.832480926;-0.839002612;-0.855439642
-0.790940767;0.477272727;-0.790723014;-0.879431091;-0.884649776
-0.822847682;0.507575758;-0.830888458;-0.857417984;-0.868256334
-0.864628821;0.340909091;-0.601874129;-0.873696495;-0.884649776
-0.858192506;0.409090909;-0.670370897;-0.922262494;-0.926378539
-0.964912281;0.325757576;-0.533536189;-0.871505749;-0.88852459
-0.878714859;0.416666667;-0.699366571;-0.910575906;-0.916840537
-0.914623838;0.545454545;-0.756575219;-0.921905341;-0.928166915
-0.912663755;0.515151515;-0.762118191;-0.909596716;-0.917436662
-0.887269939;0.295454545;-0.515272275;-0.932701813;-0.93681073
-0.94390507;0.272727273;-0.484728995;-0.863425716;-0.881073025
-0.957181088;0.492424242;-0.705880044;-0.93540435;-0.941281669
-0.956372968;0.424242424;-0.585873579;-0.949642815;-0.953800298
-0.951785714;0.568181818;-0.736409649;-0.931128063;-0.937406855
-0.829359165;0.378787879;-0.631754643;-0.893325183;-0.899254844
-0.964749536;0.484848485;-0.696085499;-0.927230602;-0.93442623
-0.79253112;0.462121212;-0.768424415;-0.883023604;-0.887928465
-0.909753874;0.46969697;-0.778878874;-0.893578136;-0.903725782
-0.921904762;0.522727273;-0.772004597;-0.888201448;-0.899850969
-0.887980376;0.46969697;-0.771069629;-0.91216709;-0.918628912
-0.952727273;0.590909091;-0.758708247;-0.925583005;-0.932637854
-0.911417323;0.598484848;-0.787192851;-0.870604864;-0.884947839
-0.867346939;0.386363636;-0.666644654;-0.830333922;-0.850372578
-0.96570899;0.431818182;-0.643335538;-0.928237834;-0.935320417
-0.971172962;0.189393939;-0.241891851;-0.907943163;-0.918330849
-0.91147541;0.25;-0.425635092;-0.929825561;-0.935022355
-0.937911571;0.333333333;-0.565752461;-0.903442495;-0.913263785
-0.929738562;0.310606061;-0.414163975;-0.945315053;-0.949329359
-0.985294118;0.25;-0.399930479;-0.922298082;-0.930849478
-0.939105614;0.257575758;-0.454374354;-0.900533955;-0.910879285
-0.983723296;0.265151515;-0.424095809;-0.908471061;-0.919225037
-0.924132365;0.242424242;-0.421365252;-0.945135643;-0.949031297
-0.804441261;0.454545455;-0.757194419;-0.883498854;-0.889120715
-0.8647343;0.439393939;-0.744470031;-0.844107525;-0.860804769
-0.850850851;0.560606061;-0.836368167;-0.824679749;-0.844709389
-0.900568182;0.287878788;-0.515001858;-0.875052694;-0.887928465
-0.850616389;0.28030303;-0.495531101;-0.919950945;-0.923994039
-0.792492918;0.424242424;-0.727649778;-0.876252121;-0.881967213
-0.901176471;0.242424242;-0.441340645;-0.936534808;-0.940685544
-0.856440511;0.553030303;-0.825179716;-0.833432545;-0.851862891
-0.806104129;0.46969697;-0.78758238;-0.822689413;-0.8390462
-0.965116279;0.287878788;-0.501804773;-0.883476848;-0.898062593
-0.878991597;0.462121212;-0.767176786;-0.896438391;-0.90461997
\n;;;;
-0.808108108;0.643939394;-0.87921727;-0.823204789;-0.839642325
-0.963184932;0.333333333;-0.555899991;-0.954507593;-0.958271237
-0.845111326;0.674242424;-0.873087137;-0.830012866;-0.84828614
-0.731369151;0.424242424;-0.724257052;-0.775846451;-0.794932936
-0.994158879;0.265151515;-0.418234187;-0.868941173;-0.887928465
-0.981296758;0.227272727;-0.37927679;-0.840818627;-0.865871833
-0.764705882;0.393939394;-0.680972279;-0.794121579;-0.812816692
-0.854460094;0.621212121;-0.872272225;-0.845108958;-0.860804769
-0.818958155;0.659090909;-0.878402358;-0.845737137;-0.858420268
-0.817343173;0.409090909;-0.697765487;-0.823588388;-0.840834575
-0.975824176;0.242424242;-0.399829705;-0.877628711;-0.893889717
-0.949579832;0.348484848;-0.609033902;-0.914205226;-0.922801788
-0.75445705;0.401515152;-0.693102393;-0.809255018;-0.82295082
-0.985383678;0.257575758;-0.434891802;-0.850453833;-0.873323398
-0.925925926;0.515151515;-0.766856962;-0.908261003;-0.916840537
-0.930170098;0.325757576;-0.57321806;-0.914351058;-0.922205663
-0.981927711;0.303030303;-0.507004033;-0.911774825;-0.921907601
-0.83908046;0.53030303;-0.827308237;-0.872482436;-0.881967213
-0.985626283;0.25;-0.417520306;-0.906586915;-0.917734724
-0.947043248;0.333333333;-0.58398944;-0.931630919;-0.937704918
-0.951992754;0.287878788;-0.477438987;-0.926301222;-0.933233979
-0.804364184;0.318181818;-0.561218235;-0.869399994;-0.876900149
-0.97877095;0.28030303;-0.485580219;-0.874058725;-0.891207154
-0.93728223;0.507575758;-0.741074955;-0.928893231;-0.935022355
-0.837931034;0.560606061;-0.831537919;-0.857459714;-0.869448584
-0.977225673;0.25;-0.448683106;-0.898273078;-0.910581222
-0.964347826;0.310606061;-0.530351847;-0.949787827;-0.954098361
-0.804145818;0.454545455;-0.762334395;-0.883859871;-0.889418778
