Recall;NFS;MI;MacroF1;ACC
-0.999182339;0.318181818;-0.573321468;-0.999678268;-0.999701937
-0.99755102;0.340909091;-0.614099624;-0.99903514;-0.999105812
-0.99755102;0.507575758;-0.798115139;-0.99903514;-0.999105812
-0.999181669;0.363636364;-0.643267713;-0.999356423;-0.999403875
-0.996737357;0.53030303;-0.827011558;-0.998713743;-0.99880775
-0.998366013;0.409090909;-0.709477087;-0.999356648;-0.999403875
\n;;;;
-0.99592502;0.348484848;-0.636801647;-0.998392458;-0.998509687
-0.998363339;0.310606061;-0.586509003;-0.998712846;-0.99880775
-0.996737357;0.477272727;-0.821642539;-0.998713743;-0.99880775
-0.998364677;0.401515152;-0.721751457;-0.999034803;-0.999105812
-1;0.287878788;-0.545233855;-1;-1
-0.998366013;0.507575758;-0.859268575;-0.999356648;-0.999403875
-0.99755102;0.28030303;-0.535609628;-0.99903514;-0.999105812
-0.99755102;0.416666667;-0.742062011;-0.99903514;-0.999105812
-1;0.371212121;-0.670326536;-1;-1
-0.995110024;0.553030303;-0.857791861;-0.997749442;-0.997913562
-0.999182339;0.234848485;-0.44576289;-0.999678268;-0.999701937
-0.995114007;0.598484848;-0.886643959;-0.998071285;-0.998211624
-0.996737357;0.590909091;-0.892198195;-0.998713743;-0.99880775
-0.999182339;0.234848485;-0.445245499;-0.999678268;-0.999701937
-0.996737357;0.386363636;-0.701124337;-0.998713743;-0.99880775
-0.995110024;0.53030303;-0.858326467;-0.997749442;-0.997913562
-0.99592502;0.303030303;-0.570876922;-0.998392458;-0.998509687
-0.999182339;0.242424242;-0.456393672;-0.999678268;-0.999701937
-0.99755102;0.333333333;-0.612559061;-0.99903514;-0.999105812
-0.99755102;0.439393939;-0.777042556;-0.99903514;-0.999105812
-0.996737357;0.295454545;-0.558213962;-0.998713743;-0.99880775
-0.99592502;0.348484848;-0.637019164;-0.998392458;-0.998509687
-0.99755102;0.537878788;-0.880024574;-0.99903514;-0.999105812
-0.999182339;0.333333333;-0.606270688;-0.999678268;-0.999701937
-0.996737357;0.363636364;-0.65974166;-0.998713743;-0.99880775
-0.995110024;0.515151515;-0.846264839;-0.997749442;-0.997913562
-0.99592502;0.46969697;-0.816073409;-0.998392458;-0.998509687
-0.99592502;0.265151515;-0.521503074;-0.998392458;-0.998509687
-0.999182339;0.227272727;-0.443970966;-0.999678268;-0.999701937
-0.99754902;0.454545455;-0.794326819;-0.998713295;-0.99880775
-0.99592502;0.416666667;-0.738115869;-0.998392458;-0.998509687
-0.99755102;0.560606061;-0.866763594;-0.99903514;-0.999105812
-0.999182339;0.272727273;-0.518833591;-0.999678268;-0.999701937
-0.99755102;0.5;-0.843210373;-0.99903514;-0.999105812
-0.998366013;0.439393939;-0.775512591;-0.999356648;-0.999403875
-0.996737357;0.363636364;-0.669082597;-0.998713743;-0.99880775
-1;0.416666667;-0.711932056;-1;-1
-0.996737357;0.424242424;-0.748303507;-0.998713743;-0.99880775
-1;0.272727273;-0.519354803;-1;-1
-0.996737357;0.356060606;-0.649741862;-0.998713743;-0.99880775
-0.99755102;0.545454545;-0.860347284;-0.99903514;-0.999105812
-0.99592502;0.378787879;-0.688342466;-0.998392458;-0.998509687
-0.999182339;0.242424242;-0.456536868;-0.999678268;-0.999701937
-0.99755102;0.575757576;-0.872012857;-0.99903514;-0.999105812
-0.998364677;0.318181818;-0.594465876;-0.999034803;-0.999105812
-0.996737357;0.401515152;-0.719288503;-0.998713743;-0.99880775
-0.999182339;0.295454545;-0.548640731;-0.999678268;-0.999701937
-1;0.363636364;-0.654186271;-1;-1
-0.996737357;0.340909091;-0.621002993;-0.998713743;-0.99880775
-0.996737357;0.431818182;-0.766913277;-0.998713743;-0.99880775
-0.996734694;0.598484848;-0.892907616;-0.998391899;-0.998509687
-0.996737357;0.378787879;-0.682812238;-0.998713743;-0.99880775
-0.999182339;0.310606061;-0.574976393;-0.999678268;-0.999701937
-0.99755102;0.454545455;-0.786568581;-0.99903514;-0.999105812
-0.99755102;0.522727273;-0.850804681;-0.99903514;-0.999105812
-0.999181669;0.477272727;-0.825120878;-0.999356423;-0.999403875
-0.998366013;0.409090909;-0.736130913;-0.999356648;-0.999403875
-1;0.25;-0.483223412;-1;-1
-0.99755102;0.553030303;-0.8762698;-0.99903514;-0.999105812
-1;0.318181818;-0.577436584;-1;-1
-0.99755102;0.416666667;-0.744279481;-0.99903514;-0.999105812
-0.995921697;0.272727273;-0.522563718;-0.998070615;-0.998211624
-0.99592502;0.484848485;-0.831203833;-0.998392458;-0.998509687
-0.99755102;0.462121212;-0.802282354;-0.99903514;-0.999105812
-0.995921697;0.537878788;-0.873608264;-0.998070615;-0.998211624
-0.995114007;0.583333333;-0.876139993;-0.998071285;-0.998211624
-0.998366013;0.492424242;-0.84594061;-0.999356648;-0.999403875
-0.995110024;0.515151515;-0.848377231;-0.997749442;-0.997913562
-0.996734694;0.340909091;-0.626714914;-0.998391899;-0.998509687
-0.99592502;0.310606061;-0.582619156;-0.998392458;-0.998509687
-1;0.265151515;-0.504248782;-1;-1
-0.999182339;0.356060606;-0.642809708;-0.999678268;-0.999701937
-0.99755102;0.53030303;-0.870518368;-0.99903514;-0.999105812
-0.998364677;0.325757576;-0.60620811;-0.999034803;-0.999105812
-0.99755102;0.462121212;-0.807101677;-0.99903514;-0.999105812
-0.996737357;0.409090909;-0.726024208;-0.998713743;-0.99880775
-0.996734694;0.409090909;-0.733158137;-0.998391899;-0.998509687
-0.995114007;0.477272727;-0.822007948;-0.998071285;-0.998211624
-0.995921697;0.28030303;-0.535537043;-0.998070615;-0.998211624
-0.99592502;0.583333333;-0.879007739;-0.998392458;-0.998509687
-1;0.287878788;-0.542942593;-1;-1
-0.998364677;0.439393939;-0.777670919;-0.999034803;-0.999105812
-1;0.325757576;-0.585479066;-1;-1
-0.99755102;0.568181818;-0.863041124;-0.99903514;-0.999105812
\n;;;;
-0.996734694;0.318181818;-0.610153602;-0.998391899;-0.998509687
-0.994299674;0.393939394;-0.725341951;-0.99742838;-0.997615499
-0.99755102;0.454545455;-0.812964677;-0.99903514;-0.999105812
-0.99592502;0.272727273;-0.534103337;-0.998392458;-0.998509687
-0.99755102;0.477272727;-0.823067722;-0.99903514;-0.999105812
-1;0.5;-0.74311249;-0.999678155;-0.999701937
-0.995114007;0.446969697;-0.792445705;-0.998071285;-0.998211624
-0.99755102;0.553030303;-0.87259789;-0.99903514;-0.999105812
-0.99755102;0.424242424;-0.75628679;-0.99903514;-0.999105812
-0.996737357;0.409090909;-0.741151402;-0.998713743;-0.99880775
-0.99755102;0.348484848;-0.642460793;-0.99903514;-0.999105812
-0.99755102;0.507575758;-0.849649468;-0.99903514;-0.999105812
-0.99755102;0.333333333;-0.620618012;-0.99903514;-0.999105812
-0.996734694;0.371212121;-0.685746467;-0.998391899;-0.998509687
-0.99755102;0.242424242;-0.482437793;-0.99903514;-0.999105812
-0.996737357;0.507575758;-0.850562847;-0.998713743;-0.99880775
-0.995110024;0.378787879;-0.698513548;-0.997749442;-0.997913562
-0.996737357;0.446969697;-0.788806411;-0.998713743;-0.99880775
-0.99755102;0.257575758;-0.509372508;-0.99903514;-0.999105812
-0.99755102;0.348484848;-0.653204492;-0.99903514;-0.999105812
-0.996737357;0.560606061;-0.88328232;-0.998713743;-0.99880775
-0.995921697;0.295454545;-0.575997011;-0.998070615;-0.998211624
-0.999181669;0.318181818;-0.585086625;-0.999356423;-0.999403875
-0.99592502;0.287878788;-0.547088767;-0.998392458;-0.998509687
-1;0.416666667;-0.705151112;-0.999678155;-0.999701937
-0.99755102;0.446969697;-0.789115788;-0.99903514;-0.999105812
-0.996737357;0.333333333;-0.629089449;-0.998713743;-0.99880775
-0.99755102;0.287878788;-0.551881473;-0.99903514;-0.999105812
-0.99755102;0.234848485;-0.458013136;-0.99903514;-0.999105812
-1;0.272727273;-0.5058627;-1;-1
-0.99755102;0.409090909;-0.746193916;-0.99903514;-0.999105812
-0.99592502;0.363636364;-0.682493855;-0.998392458;-0.998509687
-0.99755102;0.287878788;-0.538334934;-0.99903514;-0.999105812
-0.999182339;0.363636364;-0.653843202;-0.999678268;-0.999701937
-0.99592502;0.378787879;-0.705705802;-0.998392458;-0.998509687
-0.99755102;0.416666667;-0.742822606;-0.99903514;-0.999105812
-0.99755102;0.333333333;-0.621154057;-0.99903514;-0.999105812
-0.996737357;0.431818182;-0.765537616;-0.998713743;-0.99880775
-0.996737357;0.265151515;-0.523465989;-0.998713743;-0.99880775
-0.99755102;0.439393939;-0.779892531;-0.99903514;-0.999105812
-0.99755102;0.484848485;-0.832313801;-0.99903514;-0.999105812
-1;0.431818182;-0.712188986;-1;-1
-0.99755102;0.401515152;-0.733173572;-0.99903514;-0.999105812
-0.999182339;0.371212121;-0.66034805;-0.999678268;-0.999701937
-0.996737357;0.378787879;-0.704792453;-0.998713743;-0.99880775
-0.995110024;0.348484848;-0.654864675;-0.997749442;-0.997913562
-0.995921697;0.560606061;-0.860096556;-0.998070615;-0.998211624
-0.99755102;0.28030303;-0.526320474;-0.99903514;-0.999105812
-0.999181669;0.325757576;-0.601733837;-0.999356423;-0.999403875
-0.99755102;0.25;-0.49410658;-0.99903514;-0.999105812
-0.996737357;0.492424242;-0.83985478;-0.998713743;-0.99880775
-0.99755102;0.462121212;-0.82122191;-0.99903514;-0.999105812
-0.995110024;0.492424242;-0.825001745;-0.997749442;-0.997913562
-0.99755102;0.265151515;-0.516452307;-0.99903514;-0.999105812
-0.99592502;0.325757576;-0.622218274;-0.998392458;-0.998509687
-0.999181669;0.28030303;-0.514861104;-0.999356423;-0.999403875
-0.99755102;0.356060606;-0.653881298;-0.99903514;-0.999105812
-0.995921697;0.378787879;-0.695553879;-0.998070615;-0.998211624
-0.995114007;0.310606061;-0.592761533;-0.998071285;-0.998211624
-0.994299674;0.522727273;-0.870896311;-0.99742838;-0.997615499
-0.996737357;0.287878788;-0.55927698;-0.998713743;-0.99880775
-0.998366013;0.393939394;-0.716471264;-0.999356648;-0.999403875
-0.996737357;0.446969697;-0.784886739;-0.998713743;-0.99880775
-0.999182339;0.333333333;-0.613750372;-0.999678268;-0.999701937
-0.996737357;0.25;-0.495413095;-0.998713743;-0.99880775
-1;0.46969697;-0.716115574;-0.999678155;-0.999701937
-0.998366013;0.303030303;-0.572231223;-0.999356648;-0.999403875
-0.998366013;0.340909091;-0.632806225;-0.999356648;-0.999403875
-1;0.386363636;-0.684865197;-0.999678155;-0.999701937
-0.99592502;0.310606061;-0.591364198;-0.998392458;-0.998509687
-0.99755102;0.454545455;-0.799810966;-0.99903514;-0.999105812
-0.99755102;0.386363636;-0.708575508;-0.99903514;-0.999105812
-0.996737357;0.439393939;-0.773092466;-0.998713743;-0.99880775
-0.99592502;0.371212121;-0.691433749;-0.998392458;-0.998509687
-0.99755102;0.515151515;-0.861885911;-0.99903514;-0.999105812
-0.99755102;0.318181818;-0.606041098;-0.99903514;-0.999105812
-0.99754902;0.371212121;-0.685572714;-0.998713295;-0.99880775
-1;0.303030303;-0.568125743;-0.999678155;-0.999701937
-1;0.409090909;-0.694479283;-1;-1
-0.99755102;0.318181818;-0.592893774;-0.99903514;-0.999105812
-0.99592502;0.340909091;-0.638581394;-0.998392458;-0.998509687
-0.99755102;0.363636364;-0.674997795;-0.99903514;-0.999105812
-0.996737357;0.5;-0.844400205;-0.998713743;-0.99880775
-0.99755102;0.272727273;-0.534197957;-0.99903514;-0.999105812
\n;;;;
-0.99755102;0.439393939;-0.787806361;-0.99903514;-0.999105812
-1;0.431818182;-0.781123193;-0.999678155;-0.999701937
-0.995921697;0.46969697;-0.842617413;-0.998070615;-0.998211624
-0.99755102;0.446969697;-0.796294849;-0.99903514;-0.999105812
-0.996737357;0.439393939;-0.800947342;-0.998713743;-0.99880775
-0.999182339;0.348484848;-0.658672361;-0.999678268;-0.999701937
-0.998364677;0.409090909;-0.754025374;-0.999034803;-0.999105812
-0.99755102;0.484848485;-0.862463022;-0.99903514;-0.999105812
-0.998364677;0.386363636;-0.720151319;-0.999034803;-0.999105812
-0.999182339;0.46969697;-0.846852654;-0.999678268;-0.999701937
-0.99755102;0.46969697;-0.839986757;-0.99903514;-0.999105812
-1;0.363636364;-0.682637278;-0.999678155;-0.999701937
-0.999182339;0.272727273;-0.528769097;-0.999678268;-0.999701937
-0.99754902;0.340909091;-0.647731881;-0.998713295;-0.99880775
-1;0.393939394;-0.730957809;-0.999678155;-0.999701937
-0.99755102;0.416666667;-0.767754006;-0.99903514;-0.999105812
-0.999182339;0.303030303;-0.586961212;-0.999678268;-0.999701937
-0.99754902;0.295454545;-0.573140323;-0.998713295;-0.99880775
-0.999182339;0.393939394;-0.727053872;-0.999678268;-0.999701937
-1;0.333333333;-0.63382085;-1;-1
-0.999182339;0.462121212;-0.812006462;-0.999678268;-0.999701937
-0.99755102;0.371212121;-0.696693669;-0.99903514;-0.999105812
-0.999182339;0.295454545;-0.572377137;-0.999678268;-0.999701937
-0.998366013;0.446969697;-0.811451499;-0.999356648;-0.999403875
-1;0.416666667;-0.76185322;-0.999678155;-0.999701937
-0.99754902;0.446969697;-0.811126615;-0.998713295;-0.99880775
-1;0.28030303;-0.547817131;-1;-1
-1;0.378787879;-0.70357533;-0.999678155;-0.999701937
-0.998366013;0.409090909;-0.753325814;-0.999356648;-0.999403875
-1;0.378787879;-0.706779656;-0.999678155;-0.999701937
-0.999182339;0.310606061;-0.596547425;-0.999678268;-0.999701937
-0.998364677;0.416666667;-0.767881412;-0.999034803;-0.999105812
-0.99754902;0.310606061;-0.597702998;-0.998713295;-0.99880775
-0.999181669;0.477272727;-0.856207631;-0.999356423;-0.999403875
-0.99755102;0.363636364;-0.683792851;-0.99903514;-0.999105812
-0.998366013;0.439393939;-0.795685372;-0.999356648;-0.999403875
-0.99755102;0.46969697;-0.841554151;-0.99903514;-0.999105812
-1;0.386363636;-0.718038433;-0.999678155;-0.999701937
-0.99755102;0.393939394;-0.731820442;-0.99903514;-0.999105812
-0.99755102;0.446969697;-0.809679585;-0.99903514;-0.999105812
-0.999181669;0.393939394;-0.731922047;-0.999356423;-0.999403875
-1;0.409090909;-0.749790132;-1;-1
-0.999181669;0.454545455;-0.824694668;-0.999356423;-0.999403875
-0.99755102;0.401515152;-0.743912103;-0.99903514;-0.999105812
-1;0.356060606;-0.670400835;-1;-1
-1;0.318181818;-0.610594151;-1;-1
-0.99755102;0.492424242;-0.874092948;-0.99903514;-0.999105812
-1;0.424242424;-0.770429495;-1;-1
-0.998364677;0.439393939;-0.803270196;-0.999034803;-0.999105812
-0.998364677;0.409090909;-0.755080618;-0.999034803;-0.999105812
-1;0.446969697;-0.792736489;-1;-1
-0.99755102;0.333333333;-0.634619352;-0.99903514;-0.999105812
-1;0.454545455;-0.80619064;-1;-1
-0.99755102;0.424242424;-0.778367573;-0.99903514;-0.999105812
-1;0.295454545;-0.572059102;-1;-1
-0.99755102;0.484848485;-0.861994802;-0.99903514;-0.999105812
-0.996737357;0.446969697;-0.808622232;-0.998713743;-0.99880775
-0.99755102;0.462121212;-0.83051049;-0.99903514;-0.999105812
-0.998364677;0.424242424;-0.780171752;-0.999034803;-0.999105812
-0.99754902;0.318181818;-0.612605108;-0.998713295;-0.99880775
-0.996737357;0.454545455;-0.808387927;-0.998713743;-0.99880775
-0.999182339;0.348484848;-0.658667969;-0.999678268;-0.999701937
-1;0.371212121;-0.69504679;-0.999678155;-0.999701937
-0.99754902;0.477272727;-0.850474286;-0.998713295;-0.99880775
-0.999182339;0.287878788;-0.558417724;-0.999678268;-0.999701937
-0.999182339;0.401515152;-0.742180812;-0.999678268;-0.999701937
-0.99755102;0.348484848;-0.660069929;-0.99903514;-0.999105812
-1;0.325757576;-0.622354375;-1;-1
-0.998364677;0.462121212;-0.834759577;-0.999034803;-0.999105812
-0.99755102;0.431818182;-0.791155995;-0.99903514;-0.999105812
\n;;;;
-0.998366013;0.295454545;-0.562096602;-0.999356648;-0.999403875
-0.998366013;0.401515152;-0.72236876;-0.999356648;-0.999403875
-0.99592502;0.401515152;-0.721499182;-0.998392458;-0.998509687
-0.99755102;0.553030303;-0.899970013;-0.99903514;-0.999105812
-1;0.340909091;-0.630114207;-1;-1
-0.99755102;0.522727273;-0.876955781;-0.99903514;-0.999105812
-0.99592502;0.446969697;-0.795035578;-0.998392458;-0.998509687
-0.999182339;0.424242424;-0.755849078;-0.999678268;-0.999701937
-0.99755102;0.393939394;-0.714519867;-0.99903514;-0.999105812
-0.998366013;0.378787879;-0.691467439;-0.999356648;-0.999403875
-0.99755102;0.5;-0.840154931;-0.99903514;-0.999105812
-1;0.431818182;-0.76585063;-1;-1
-0.998366013;0.295454545;-0.56265075;-0.999356648;-0.999403875
-0.996737357;0.378787879;-0.693772091;-0.998713743;-0.99880775
-0.999182339;0.46969697;-0.794568396;-0.999678268;-0.999701937
-0.996737357;0.446969697;-0.787923057;-0.998713743;-0.99880775
-0.998366013;0.363636364;-0.671752557;-0.999356648;-0.999403875
-0.999182339;0.303030303;-0.571464504;-0.999678268;-0.999701937
-0.999182339;0.265151515;-0.510788927;-0.999678268;-0.999701937
-0.999182339;0.378787879;-0.690863175;-0.999678268;-0.999701937
-0.996737357;0.446969697;-0.796842923;-0.998713743;-0.99880775
