Recall,NFS,SU,MacroF1,Acc
-1.,0.21774194,-0.34676034,-1.,-1.
-1.,0.55645161,-0.72460679,-1.,-1.
-1.,0.32258065,-0.46517046,-1.,-1.
-1.,0.32258065,-0.46517046,-1.,-1.
-1.,0.32258065,-0.46517046,-1.,-1.
-1.,0.41129032,-0.56467815,-1.,-1.
-1.,0.50806452,-0.67208504,-1.,-1.
-1.,0.58870968,-0.75928089,-1.,-1.
-1.,0.58870968,-0.75928089,-1.,-1.
-1.,0.54032258,-0.70716926,-1.,-1.
-1.,0.42741935,-0.58283263,-1.,-1.
-1.,0.62096774,-0.79425101,-1.,-1.
-1.,0.33064516,-0.47488565,-1.,-1.
-1.,0.51612903,-0.68131848,-1.,-1.
-1.,0.62903226,-0.80142694,-1.,-1.
-1.,0.4516129,-0.60921007,-1.,-1.
-1.,0.35483871,-0.50149542,-1.,-1.
-1.,0.26612903,-0.40237228,-1.,-1.
-1.,0.25,-0.38416206,-1.,-1.
-1.,0.29032258,-0.42974957,-1.,-1.
-1.,0.20967742,-0.337287,-1.,-1.
-1.,0.37096774,-0.5196112,-1.,-1.
-1.,0.16129032,-0.26097062,-1.,-1.
-1.,0.68548387,-0.85075503,-1.,-1.
-1.,0.68548387,-0.85075503,-1.,-1.
-1.,0.37096774,-0.51926098,-1.,-1.
-1.,0.64516129,-0.81562734,-1.,-1.
-1.,0.5483871,-0.71128381,-1.,-1.
-1.,0.31451613,-0.45488,-1.,-1.
\,n
-1.,0.23387097,-0.35445778,-1.,-1.
-1.,0.24193548,-0.36865777,-1.,-1.
-1.,0.27419355,-0.4119419,-1.,-1.
-1.,0.32258065,-0.46674655,-1.,-1.
-1.,0.32258065,-0.46674655,-1.,-1.
-1.,0.33870968,-0.48485289,-1.,-1.
-1.,0.33064516,-0.47570826,-1.,-1.
-1.,0.33064516,-0.47570826,-1.,-1.
-1.,0.33064516,-0.47570826,-1.,-1.
-1.,0.36290323,-0.51174567,-1.,-1.
-1.,0.37903226,-0.52978633,-1.,-1.
-1.,0.37903226,-0.52978633,-1.,-1.
-1.,0.37903226,-0.52978633,-1.,-1.
-1.,0.41129032,-0.56557757,-1.,-1.
-1.,0.41129032,-0.56557757,-1.,-1.
-1.,0.34677419,-0.49383466,-1.,-1.
-1.,0.34677419,-0.49383466,-1.,-1.
-1.,0.34677419,-0.49383466,-1.,-1.
-1.,0.44354839,-0.60138964,-1.,-1.
-1.,0.45967742,-0.61925265,-1.,-1.
