Recall;NFS;MI;MacroF1;ACC
-1;0.516129032;-0.688096129;-1;-1
-1;0.556451613;-0.729469545;-1;-1
-1;0.540322581;-0.712770934;-1;-1
\n;;;;
-1;0.25;-0.388833009;-1;-1
-1;0.612903226;-0.787298226;-1;-1
-1;0.556451613;-0.731589858;-1;-1
-1;0.298387097;-0.449787248;-1;-1
-1;0.306451613;-0.45997164;-1;-1
-1;0.322580645;-0.477630605;-1;-1
-1;0.379032258;-0.540201004;-1;-1
-1;0.411290323;-0.57593777;-1;-1
-1;0.427419355;-0.59378151;-1;-1
-1;0.443548387;-0.611440475;-1;-1
-1;0.370967742;-0.531394303;-1;-1
-1;0.290322581;-0.440958596;-1;-1
-1;0.459677419;-0.628937302;-1;-1
-1;0.451612903;-0.62024844;-1;-1
-1;0.491935484;-0.664040362;-1;-1
-1;0.596774194;-0.769948471;-1;-1
-1;0.540322581;-0.715389659;-1;-1
-1;0.580645161;-0.755765158;-1;-1
-1;0.588709677;-0.762042274;-1;-1
-1;0.258064516;-0.40175654;-1;-1
-1;0.274193548;-0.423276019;-1;-1
-1;0.330645161;-0.486993562;-1;-1
-1;0.387096774;-0.549347763;-1;-1
-1;0.483870968;-0.654919957;-1;-1
-1;0.346774194;-0.504924251;-1;-1
-1;0.39516129;-0.558331408;-1;-1
-1;0.314516129;-0.468687383;-1;-1
-1;0.419354839;-0.584844209;-1;-1
-1;0.338709677;-0.495903593;-1;-1
-1;0.524193548;-0.698477478;-1;-1
-1;0.435483871;-0.602588211;-1;-1
-1;0.5;-0.672309971;-1;-1
-1;0.564516129;-0.738134065;-1;-1
-1;0.35483871;-0.513741396;-1;-1
-1;0.60483871;-0.778495107;-1;-1
-1;0.572580645;-0.746964378;-1;-1
-1;0.403225806;-0.567079585;-1;-1
-1;0.475806452;-0.646381397;-1;-1
-1;0.508064516;-0.681159244;-1;-1
-1;0.532258065;-0.706588879;-1;-1
-1;0.548387097;-0.722764685;-1;-1
-1;0.266129032;-0.41094316;-1;-1
-1;0.516129032;-0.689619293;-1;-1
-1;0.282258065;-0.432128283;-1;-1
-1;0.362903226;-0.522542039;-1;-1
-1;0.467741935;-0.637750987;-1;-1
\n;;;;
-1;0.64516129;-0.817467953;-1;-1
-1;0.653225806;-0.827684408;-1;-1
-1;0.266129032;-0.409446291;-1;-1
-1;0.274193548;-0.422175073;-1;-1
-1;0.290322581;-0.440537174;-1;-1
-1;0.39516129;-0.558215745;-1;-1
-1;0.467741935;-0.637658383;-1;-1
-1;0.338709677;-0.496091701;-1;-1
-1;0.459677419;-0.628714434;-1;-1
-1;0.60483871;-0.780543163;-1;-1
-1;0.483870968;-0.65608728;-1;-1
-1;0.379032258;-0.540838454;-1;-1
-1;0.443548387;-0.611131873;-1;-1
-1;0.403225806;-0.5673594;-1;-1
-1;0.5;-0.673319674;-1;-1
-1;0.427419355;-0.593399614;-1;-1
-1;0.524193548;-0.699225199;-1;-1
-1;0.580645161;-0.75822822;-1;-1
-1;0.564516129;-0.740550741;-1;-1
-1;0.588709677;-0.764610386;-1;-1
-1;0.306451613;-0.46037579;-1;-1
-1;0.282258065;-0.431036021;-1;-1
-1;0.330645161;-0.487030487;-1;-1
-1;0.475806452;-0.646696351;-1;-1
-1;0.620967742;-0.798627247;-1;-1
-1;0.612903226;-0.78931173;-1;-1
-1;0.370967742;-0.531532323;-1;-1
-1;0.387096774;-0.549222956;-1;-1
-1;0.35483871;-0.513761599;-1;-1
-1;0.362903226;-0.52270201;-1;-1
-1;0.596774194;-0.771607935;-1;-1
-1;0.491935484;-0.664389551;-1;-1
-1;0.548387097;-0.724704244;-1;-1
-1;0.516129032;-0.690782622;-1;-1
-1;0.435483871;-0.602201886;-1;-1
-1;0.346774194;-0.504877626;-1;-1
-1;0.322580645;-0.477551354;-1;-1
-1;0.314516129;-0.468788281;-1;-1
-1;0.532258065;-0.707073885;-1;-1
-1;0.411290323;-0.575823226;-1;-1
-1;0.629032258;-0.805043859;-1;-1
-1;0.556451613;-0.732648953;-1;-1
-1;0.572580645;-0.748403942;-1;-1
-1;0.637096774;-0.813352697;-1;-1
-1;0.298387097;-0.449398122;-1;-1
-1;0.540322581;-0.715798039;-1;-1
-1;0.451612903;-0.619829492;-1;-1
-1;0.419354839;-0.58467549;-1;-1
-1;0.508064516;-0.681936976;-1;-1
\n;;;;
-1;0.233870968;-0.362444738;-1;-1
-1;0.588709677;-0.762325988;-1;-1
-1;0.516129032;-0.688174997;-1;-1
-1;0.266129032;-0.405576282;-1;-1
-1;0.241935484;-0.37289042;-1;-1
-1;0.25;-0.385564263;-1;-1
-1;0.282258065;-0.431147031;-1;-1
-1;0.346774194;-0.504599641;-1;-1
-1;0.306451613;-0.458638666;-1;-1
-1;0.314516129;-0.468064106;-1;-1
-1;0.298387097;-0.449323149;-1;-1
-1;0.290322581;-0.440403197;-1;-1
-1;0.451612903;-0.619340678;-1;-1
-1;0.459677419;-0.627983976;-1;-1
-1;0.580645161;-0.752662751;-1;-1
-1;0.483870968;-0.653941048;-1;-1
-1;0.403225806;-0.566448392;-1;-1
-1;0.35483871;-0.513242204;-1;-1
-1;0.532258065;-0.704386196;-1;-1
-1;0.258064516;-0.393785741;-1;-1
-1;0.338709677;-0.494336879;-1;-1
-1;0.370967742;-0.531342918;-1;-1
-1;0.274193548;-0.421307943;-1;-1
-1;0.39516129;-0.557935804;-1;-1
-1;0.435483871;-0.602205845;-1;-1
-1;0.427419355;-0.592583958;-1;-1
-1;0.419354839;-0.584442732;-1;-1
-1;0.5;-0.671492826;-1;-1
-1;0.322580645;-0.477344603;-1;-1
-1;0.443548387;-0.610224724;-1;-1
-1;0.564516129;-0.738700265;-1;-1
-1;0.548387097;-0.7220612;-1;-1
-1;0.387096774;-0.548145713;-1;-1
-1;0.379032258;-0.539507122;-1;-1
-1;0.508064516;-0.679829365;-1;-1
-1;0.362903226;-0.521455566;-1;-1
-1;0.475806452;-0.645037363;-1;-1
-1;0.467741935;-0.636837058;-1;-1
-1;0.330645161;-0.485033611;-1;-1
-1;0.411290323;-0.574827736;-1;-1
-1;0.491935484;-0.662134864;-1;-1
-1;0.540322581;-0.713231476;-1;-1
-1;0.556451613;-0.72987054;-1;-1
-1;0.524193548;-0.696421393;-1;-1
-1;0.572580645;-0.745193468;-1;-1
\n;;;;
-1;0.233870968;-0.362700676;-1;-1
-1;0.225806452;-0.356176082;-1;-1
-1;0.60483871;-0.770555639;-1;-1
-1;0.362903226;-0.518920525;-1;-1
-1;0.241935484;-0.377683065;-1;-1
-1;0.346774194;-0.500545138;-1;-1
-1;0.330645161;-0.482109186;-1;-1
-1;0.282258065;-0.426859954;-1;-1
-1;0.35483871;-0.511379819;-1;-1
-1;0.258064516;-0.39595141;-1;-1
-1;0.290322581;-0.436309026;-1;-1
-1;0.387096774;-0.545643466;-1;-1
-1;0.588709677;-0.757574114;-1;-1
-1;0.516129032;-0.684173154;-1;-1
-1;0.435483871;-0.597861189;-1;-1
-1;0.411290323;-0.57163431;-1;-1
-1;0.475806452;-0.640795966;-1;-1
-1;0.483870968;-0.650337107;-1;-1
-1;0.580645161;-0.748248571;-1;-1
-1;0.467741935;-0.632814616;-1;-1
-1;0.370967742;-0.526876445;-1;-1
-1;0.306451613;-0.455096716;-1;-1
-1;0.451612903;-0.615194122;-1;-1
-1;0.556451613;-0.724641695;-1;-1
-1;0.524193548;-0.691240593;-1;-1
-1;0.532258065;-0.700061154;-1;-1
-1;0.508064516;-0.67362141;-1;-1
-1;0.338709677;-0.491717815;-1;-1
-1;0.25;-0.38653536;-1;-1
-1;0.39516129;-0.553909389;-1;-1
-1;0.266129032;-0.404803705;-1;-1
-1;0.443548387;-0.606712037;-1;-1
-1;0.427419355;-0.589102115;-1;-1
-1;0.419354839;-0.580347593;-1;-1
-1;0.298387097;-0.44482479;-1;-1
-1;0.596774194;-0.765897415;-1;-1
-1;0.5;-0.66553139;-1;-1
-1;0.491935484;-0.658308174;-1;-1
-1;0.572580645;-0.740280614;-1;-1
-1;0.564516129;-0.732429948;-1;-1
-1;0.274193548;-0.416898383;-1;-1
-1;0.322580645;-0.472212943;-1;-1
-1;0.314516129;-0.461810227;-1;-1
-1;0.379032258;-0.536096479;-1;-1
-1;0.459677419;-0.62355845;-1;-1
-1;0.403225806;-0.56281942;-1;-1
-1;0.548387097;-0.715821134;-1;-1
-1;0.540322581;-0.707123816;-1;-1
\n;;;;
-1;0.177419355;-0.243516457;-1;-1
-1;0.612903226;-0.781159316;-1;-1
-1;0.572580645;-0.74559514;-1;-1
-1;0.209677419;-0.343217818;-1;-1
-1;0.274193548;-0.421996415;-1;-1
-1;0.225806452;-0.361981247;-1;-1
-1;0.185483871;-0.278395882;-1;-1
-1;0.387096774;-0.548221699;-1;-1
-1;0.362903226;-0.521724955;-1;-1
-1;0.193548387;-0.305109319;-1;-1
-1;0.443548387;-0.610329952;-1;-1
-1;0.338709677;-0.494930685;-1;-1
-1;0.491935484;-0.662129758;-1;-1
-1;0.298387097;-0.449799469;-1;-1
-1;0.39516129;-0.557137931;-1;-1
-1;0.330645161;-0.486209818;-1;-1
-1;0.379032258;-0.538405497;-1;-1
-1;0.403225806;-0.565917729;-1;-1
-1;0.467741935;-0.63621443;-1;-1
-1;0.451612903;-0.619082019;-1;-1
-1;0.475806452;-0.645196154;-1;-1
-1;0.508064516;-0.680312798;-1;-1
-1;0.556451613;-0.729033559;-1;-1
-1;0.346774194;-0.504186852;-1;-1
-1;0.516129032;-0.688441235;-1;-1
-1;0.564516129;-0.737204478;-1;-1
-1;0.524193548;-0.697108895;-1;-1
-1;0.596774194;-0.766275476;-1;-1
-1;0.201612903;-0.314439199;-1;-1
-1;0.588709677;-0.758760228;-1;-1
-1;0.25;-0.390584861;-1;-1
-1;0.258064516;-0.402572465;-1;-1
-1;0.241935484;-0.381965545;-1;-1
-1;0.233870968;-0.37102783;-1;-1
-1;0.35483871;-0.511868522;-1;-1
-1;0.266129032;-0.412156818;-1;-1
-1;0.314516129;-0.467526831;-1;-1
-1;0.282258065;-0.431930119;-1;-1
-1;0.290322581;-0.440950044;-1;-1
-1;0.322580645;-0.477257716;-1;-1
-1;0.5;-0.671370257;-1;-1
-1;0.306451613;-0.458696518;-1;-1
-1;0.419354839;-0.583550438;-1;-1
-1;0.427419355;-0.592404018;-1;-1
-1;0.411290323;-0.574748043;-1;-1
-1;0.370967742;-0.530554545;-1;-1
-1;0.540322581;-0.711456324;-1;-1
-1;0.483870968;-0.653405634;-1;-1
-1;0.459677419;-0.627722092;-1;-1
-1;0.532258065;-0.704618051;-1;-1
-1;0.60483871;-0.772466069;-1;-1
-1;0.580645161;-0.753908244;-1;-1
-1;0.217741935;-0.352047542;-1;-1
-1;0.435483871;-0.601089452;-1;-1
-1;0.548387097;-0.720180478;-1;-1
