f1,f2,f3
76,47,15,90,6,75,19,56,93,23,69,31,79,96,53,91,64,60,32,7,36,70,48,61,81,18,11,40,84,58,78,42,50,85,83,71,89,14,29,51,74,1,99,26,43,33,4,95,46,86,97,45,80,39,49,66,82,10,63,72,0,8,30,88,25,57,92,35,94,34,44,24,9,27,65,87,13,54,73,41,68,5,59,37,62,55,17,38,3,22,77,2,52,67,12,20,16,28,21,98
76,38,47,37,15,90,6,75,19,56,93,23,69,31,79,96,53,91,64,60,32,33,43,26,54,2,63,10,41,99,1,72,0,68,65,74,9,49,39,80,82,45,97,86,46,95,4,13,7,36,70,48,61,81,27,18,87,11,40,84,22,58,78,5,62,42,50,85,83,71,44,89,59,14,29,51,24,66,34,77,94,35,92,57,25,88,30,3,8,73,52,55,17,67,12,20,16,28,21,98
5,6,65,41,77,93,80,27,3,56,37,40,78,28,22,4,23,32,9,13,0,81,20,49,60,59,92,2,55,11,66,97,39,35,84,50,21,47,18,70,15,51,69,99,89,96,33,91,76,7,86,79,26,25,8,88,34,57,58,46,38,48,45,87,82,74,42,64,54,75,98,29,83,43,10,63,44,85,53,90,94,14,1,31,68,16,12,73,72,61,30,19,52,24,17,95,62,36,71,67
76,38,37,6,75,19,56,93,23,31,79,96,53,91,64,33,43,26,54,4,95,46,86,85,81,90,50,87,47,74,13,2,52,72,27,99,69,77,15,1,62,22,8,71,32,60,97,45,82,80,39,49,9,65,68,0,41,10,63,7,36,70,48,61,18,11,40,84,58,78,5,42,83,44,89,59,14,29,51,24,66,34,94,35,92,57,25,88,30,3,73,55,17,67,12,20,16,28,21,98
30,6,65,41,77,93,80,27,3,56,37,40,78,0,9,32,23,4,81,20,49,31,1,14,83,29,98,79,86,7,85,53,90,8,22,39,46,43,10,63,44,70,54,68,60,95,24,62,48,82,74,42,64,89,33,16,50,73,25,34,55,94,15,28,21,96,58,13,52,12,36,72,61,5,57,45,87,51,66,11,18,38,97,35,84,92,76,59,17,19,91,2,69,99,88,47,26,75,71,67
83,87,28,18,8,22,80,69,77,37,13,10,12,24,26,78,48,51,44,93,68,0,15,94,98,9,50,57,64,54,70,49,60,6,71,53,31,21,92,2,55,35,39,97,66,11,96,56,62,63,40,3,42,89,82,67,23,59,33,91,76,7,86,58,73,36,43,75,20,61,41,25,88,52,95,27,16,19,90,84,65,72,1,74,47,38,32,79,34,17,85,14,99,5,4,81,30,29,45,46
60,90,94,8,38,17,55,62,37,59,5,68,41,54,13,87,65,35,97,92,57,95,61,28,16,86,20,34,78,75,31,39,82,91,89,15,77,69,99,48,27,72,52,2,88,14,49,73,53,18,12,76,45,93,6,56,7,47,30,32,33,43,71,9,67,0,63,10,44,24,50,85,11,66,51,74,80,46,26,25,70,98,21,83,64,40,84,29,23,1,79,36,4,81,42,3,22,19,58,96
64,56,93,23,69,31,79,28,16,2,54,15,90,6,75,19,91,63,10,70,36,25,34,62,5,73,52,26,37,92,35,94,77,42,50,85,83,13,7,47,57,60,76,38,86,46,95,4,71,44,89,59,14,29,68,65,74,9,49,39,80,82,45,97,32,33,43,55,17,30,88,66,24,51,0,72,1,99,41,48,61,81,27,18,87,11,40,84,22,58,78,8,3,67,12,20,53,96,21,98
20,49,69,71,29,35,61,86,85,34,24,14,8,23,84,17,2,81,27,41,57,97,44,63,92,40,37,32,68,16,33,89,54,72,52,13,58,21,28,3,39,15,26,25,6,80,91,56,47,7,76,78,98,95,31,88,67,75,22,96,12,64,42,74,82,87,45,48,30,70,18,79,60,59,99,5,19,1,9,51,83,38,46,62,94,90,55,73,50,10,43,0,53,11,66,93,77,36,65,4
35,86,29,36,64,45,53,49,69,77,11,55,90,20,1,72,17,24,23,26,78,44,8,15,28,21,58,73,74,10,0,4,66,19,65,34,79,47,84,30,85,14,99,3,39,5,68,32,9,50,87,61,43,62,42,94,83,38,46,71,60,51,37,40,92,63,97,25,6,80,91,56,7,76,75,22,96,12,98,95,54,48,70,18,31,13,52,16,33,89,82,41,57,27,81,2,93,67,88,59
93,23,69,31,79,96,53,91,54,15,90,6,75,19,2,63,86,46,32,33,43,55,17,30,88,66,4,36,70,10,97,45,61,48,41,99,1,72,0,68,65,74,9,49,39,80,82,51,24,13,7,25,34,62,5,92,57,95,60,76,38,52,47,37,56,64,73,26,35,94,77,42,50,85,83,71,44,89,59,14,29,81,27,18,87,11,40,84,22,58,78,8,3,67,12,20,16,28,21,98
83,36,31,53,7,71,54,25,19,86,44,90,84,67,93,61,56,41,52,15,94,35,26,78,82,21,51,48,11,95,46,34,79,32,38,47,74,89,1,72,16,27,23,24,65,75,62,20,13,37,77,69,59,80,6,12,58,8,22,18,28,87,70,49,60,55,10,98,76,9,50,45,73,91,2,64,63,29,0,42,68,33,96,43,97,88,30,81,4,5,39,3,99,14,85,40,66,57,17,92
24,44,82,10,63,72,45,27,3,56,37,40,78,0,9,32,23,4,81,20,49,31,1,67,26,88,25,93,15,70,73,75,62,99,19,2,22,38,43,71,91,46,80,74,51,66,86,16,28,61,95,57,92,97,35,53,65,87,54,41,68,5,55,17,33,30,47,7,39,34,52,11,85,50,76,60,90,6,94,8,42,36,79,48,29,84,64,83,21,98,59,69,77,13,14,58,12,96,89,18
76,38,47,37,15,90,6,75,91,53,96,79,31,69,23,93,56,64,60,32,33,43,26,54,2,63,10,41,99,1,72,0,68,65,74,9,49,39,80,82,45,97,46,95,4,13,7,36,66,24,51,29,14,59,89,71,83,85,50,42,62,5,78,58,22,84,40,11,87,18,27,81,61,48,70,34,77,94,35,92,57,25,88,30,44,86,19,3,8,73,52,55,17,67,12,20,16,28,21,98
93,23,69,31,79,96,53,91,54,15,90,6,75,19,2,63,86,46,32,33,17,55,43,30,88,66,24,51,82,80,39,49,9,74,65,68,0,72,1,99,41,48,61,45,97,10,70,36,4,13,7,25,34,62,5,92,57,95,60,76,38,52,47,37,56,64,73,26,35,94,77,42,50,85,83,71,44,89,59,14,29,81,27,18,87,11,40,84,22,58,78,8,3,67,12,20,16,28,21,98
64,56,93,23,69,31,79,28,38,76,60,57,47,7,13,83,85,50,42,77,94,35,92,37,26,52,73,5,62,34,25,36,70,10,63,91,19,75,6,90,15,54,2,16,86,46,95,4,71,44,89,59,14,29,68,65,74,9,49,39,80,82,45,97,32,33,43,55,17,30,88,66,24,51,0,72,1,99,41,48,61,81,27,18,87,11,40,84,22,58,78,8,3,67,12,20,53,96,21,98
76,38,47,37,15,90,6,75,19,56,93,23,69,31,79,96,53,91,64,60,32,7,36,70,48,61,81,27,18,87,11,40,84,22,58,78,5,62,42,50,85,83,71,44,89,59,14,29,51,24,9,74,65,68,0,72,1,99,41,10,63,2,54,26,43,33,13,4,95,46,86,97,45,82,80,39,49,20,12,67,17,55,52,73,8,3,30,88,25,57,92,35,94,77,34,66,16,28,21,98
83,33,28,18,7,31,21,58,96,75,20,61,56,41,25,52,12,37,77,69,59,80,6,55,27,24,26,48,51,11,93,42,0,15,94,35,98,76,9,66,57,64,97,54,17,72,2,88,14,67,91,89,84,16,68,79,85,81,90,50,87,47,74,65,39,46,10,70,36,4,13,82,78,95,5,60,71,8,22,62,1,44,43,73,49,23,53,34,32,38,30,99,3,19,86,29,63,45,40,92
76,38,47,37,15,90,6,75,19,56,93,23,32,48,61,81,27,18,22,58,13,7,25,88,39,30,45,82,80,49,9,91,46,74,3,97,51,29,14,70,10,63,2,54,26,52,73,8,86,0,72,1,99,41,24,59,62,5,78,4,36,89,44,71,83,85,50,42,77,94,35,92,57,95,60,87,11,40,84,64,53,96,79,31,69,68,65,43,33,66,34,55,17,67,12,20,16,28,21,98
83,28,71,18,7,5,86,29,8,3,99,42,60,55,6,80,75,66,51,21,48,32,93,15,35,54,97,64,9,76,98,38,96,26,37,36,62,95,17,24,52,19,30,61,72,73,27,85,53,90,94,14,1,31,49,20,68,16,12,22,81,44,63,10,43,41,57,34,84,91,89,79,50,4,70,46,39,65,74,47,87,13,25,11,82,78,33,59,56,0,58,77,69,2,88,67,23,45,40,92
64,56,93,23,69,31,79,96,53,19,75,6,90,15,54,2,63,10,70,36,25,34,62,5,73,52,26,37,47,7,13,4,95,41,99,1,72,0,51,24,66,88,30,17,55,43,33,32,97,45,82,39,49,9,65,68,29,14,59,89,44,83,85,50,42,77,94,35,92,57,60,76,38,86,48,61,81,27,18,87,11,40,74,80,46,91,71,84,22,58,78,8,3,67,12,20,16,28,21,98
76,38,47,37,15,90,6,75,91,53,96,79,31,69,23,93,56,19,64,60,32,33,43,26,54,2,63,10,41,99,1,72,0,68,65,74,9,49,39,80,82,45,97,86,46,95,4,13,7,36,70,48,61,81,27,18,87,11,40,84,22,58,78,5,62,42,50,85,83,71,44,89,59,14,29,51,24,66,34,77,94,35,92,57,25,88,30,3,8,73,52,55,17,67,12,20,16,28,21,98
23,60,32,5,2,55,11,66,97,89,84,35,39,99,69,51,15,70,18,47,21,50,3,56,96,33,91,76,7,86,65,6,79,26,25,8,88,34,57,41,58,80,93,77,46,43,10,63,44,81,22,27,85,53,90,94,14,1,31,49,20,68,16,12,73,72,61,30,19,52,24,17,95,62,36,37,45,48,38,83,29,98,75,54,64,42,74,82,87,40,78,28,71,59,9,0,13,4,92,67
